date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-09-03,2409,友達,面板,顯示面板,False,55437,-1129,4577,2630,921,26.55,0.57,440835
2026-09-03,2845,遠東銀,其他,其他,False,29742,-65,0,7,0,13.65,5.0,42579
2026-09-03,2886,兆豐金,金控,金融,False,23261,-688,0,414,-123,50.4,2.86,37830
2026-09-03,2303,聯電,IC設計,半導體,False,22021,-3756,1611,674,2155,125.0,-0.79,139492
2026-09-03,2889,國票金,金控,金融,False,20412,0,0,6,0,16.45,2.81,44317
2026-09-03,2481,強茂,IC設計,半導體,False,16999,2850,554,348,119,156.0,5.41,66498
2026-09-03,2885,元大金,金控,金融,False,17375,1505,15,211,199,68.5,2.7,36417
2026-09-03,3231,緯創,伺服器,科技硬體,False,2762,14523,970,424,437,188.5,1.62,97294
2026-09-03,3481,群創,面板,顯示面板,False,19021,-3,7935,1238,22,48.1,-1.94,365400
2026-09-03,5880,合庫金,金控,金融,False,17430,-3264,8,164,-51,26.7,1.52,32491
2026-09-03,2618,長榮航,航空,航運,False,9151,3324,69,347,-62,42.8,1.54,26435
2026-09-03,2884,玉山金,金控,金融,False,8980,671,53,445,697,43.2,6.67,96702
2026-09-03,2610,華航,航空,航運,False,10292,570,6,345,-123,20.55,0.49,17156
2026-09-03,2892,第一金,金控,金融,False,12524,-1997,0,212,-128,36.85,1.66,38579
2026-09-03,2609,陽明,貨櫃航運,航運,False,9500,-21,26,705,246,57.8,0.52,35026
2026-09-03,2897,王道銀行,金控,金融,False,8049,1530,0,0,0,10.9,1.87,16173
2026-09-03,3045,台灣大,電信,電信,False,8687,1205,184,136,-136,118.0,1.72,13130
2026-09-03,2002,中鋼,鋼鐵,金屬原料,False,9049,173,37,112,-76,19.0,-0.26,28510
2026-09-03,2882,國泰金,金控,金融,False,3771,3242,44,287,90,112.5,3.21,36064
2026-09-03,2890,永豐金,金控,金融,False,5955,1771,15,447,-413,42.6,1.07,26398
2026-09-03,2891,中信金,金控,金融,False,4234,3353,102,580,-359,67.5,1.35,44127
2026-09-03,1301,台塑,石化,石化原料,False,7770,-474,730,278,-71,65.7,-1.65,52367
2026-09-03,2542,興富發,其他,其他,False,3082,3213,0,13,20,48.65,1.46,10377
2026-09-03,2883,凱基金,金控,金融,True,5273,78,11,498,234,35.9,1.13,60617
2026-09-03,5876,上海商銀,金控,金融,False,2516,2966,130,210,-199,45.95,1.32,13157
2026-09-03,1326,台化,石化,石化原料,False,5283,108,911,652,-136,69.7,-4.26,82419
2026-09-03,2412,中華電,電信,電信,False,5233,-329,0,39,-39,138.0,0.36,13060
2026-09-03,2027,大成鋼,特殊鋼,金屬原料,False,2193,2098,60,103,291,50.2,1.31,11064
2026-09-03,9105,泰金寶-DR,其他,其他,False,4329,0,0,2,234,8.54,0.71,23859
2026-09-03,2880,華南金,金控,金融,False,7509,-2636,0,452,-370,43.45,1.05,16242
2026-09-03,2812,台中銀,其他,其他,False,7409,-3312,0,0,177,19.45,0.26,26875
2026-09-03,5608,四維航,其他,其他,False,4213,0,0,0,0,17.45,5.76,13237
2026-09-03,2801,彰銀,金控,金融,False,4743,-475,0,180,-131,26.6,3.5,46745
2026-09-03,2603,長榮,貨櫃航運,航運,False,2444,1494,43,83,36,239.0,1.92,9241
2026-09-03,2615,萬海,貨櫃航運,航運,False,3218,299,201,21,391,115.5,3.12,19760
2026-09-03,2354,鴻準,其他,其他,False,4999,-6,206,913,-834,63.7,-3.92,17792
2026-09-03,2382,廣達,伺服器,科技硬體,False,3774,177,147,135,-93,335.0,-0.59,11868
2026-09-03,3711,日月光投控,封測,半導體,False,3487,225,363,229,-39,589.0,0.0,11637
2026-09-03,2820,華票,其他,其他,False,3431,0,0,0,0,17.05,1.79,6662
2026-09-03,2881,富邦金,金控,金融,False,1922,937,0,173,-41,147.0,2.44,20256
2026-09-03,1605,華新,電線電纜,電機傳產,False,2888,184,101,293,-155,37.6,-1.57,18436
2026-09-03,1102,亞泥,水泥,傳統產業,False,4,2803,6,82,-75,35.2,0.57,7273
2026-09-03,2637,慧洋-KY,散裝航運,航運,False,2307,115,26,24,81,99.8,3.63,7545
2026-09-03,2308,台達電,電源管理,科技硬體,False,2108,137,76,109,93,1760.0,1.73,10346
2026-09-03,2606,裕民,散裝航運,航運,False,2028,131,140,41,140,78.2,4.13,13294
2026-09-03,2455,全新,IC設計,半導體,False,2690,126,565,233,-96,525.0,-3.14,21442
2026-09-03,6213,聯茂,PCB,PCB,False,2052,52,249,82,-67,512.0,-4.48,12963
2026-09-03,2617,台航,其他,其他,False,1898,0,0,1,20,32.3,3.36,5115
2026-09-03,6177,達麗,其他,其他,False,1425,430,18,0,0,48.75,3.28,2841
2026-09-03,8150,南茂,封測,半導體,False,2165,6,830,119,32,89.1,-1.22,23458
2026-09-03,2454,聯發科,IC設計,半導體,False,1172,451,79,96,50,4340.0,1.52,9510
2026-09-03,4904,遠傳,電信,電信,False,1976,-238,12,92,-92,103.5,0.98,3510
2026-09-03,3605,宏致,其他,其他,False,1683,0,41,207,-125,114.5,-9.84,13684
2026-09-03,8039,台虹,其他,其他,False,1956,-46,1073,247,-94,293.0,-6.54,39244
2026-09-03,1710,東聯,其他,其他,False,1369,0,0,41,177,16.2,-0.92,7836
2026-09-03,2836,高雄銀,其他,其他,False,1329,0,0,1,0,12.25,0.82,3510
2026-09-03,2851,中再保,其他,其他,False,858,424,22,13,37,47.3,2.49,3799
2026-09-03,6426,統新,其他,其他,False,1264,0,25,15,12,265.5,3.31,3546
2026-09-03,2464,盟立,其他,其他,False,1055,0,6,118,86,222.0,9.9,17067
2026-09-03,6196,帆宣,其他,其他,False,1220,-110,19,42,45,500.0,1.63,2947
2026-09-03,3714,富采,其他,其他,False,976,0,225,163,0,61.5,-0.81,50253
2026-09-03,3094,聯傑,其他,其他,False,1077,0,3,0,0,42.3,2.67,9326
2026-09-03,2030,彰源,其他,其他,False,972,0,7,0,0,23.4,3.54,2669
