date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-03,3033,威健,其他,其他,False,1514,310,252,5,195,46.7,5.42,5351
2026-08-03,3702,大聯大,其他,其他,False,2877,-1214,70,20,157,116.0,3.11,6938
2026-08-03,2382,廣達,伺服器,科技硬體,False,2009,-234,67,335,-9,296.5,1.72,29365
2026-08-03,2605,新興,散裝航運,航運,False,1657,4,32,208,-186,31.2,2.8,3377
2026-08-03,2486,一詮,其他,其他,False,1729,0,208,16,4,206.5,9.84,5070
2026-08-03,2881,富邦金,金控,金融,False,-4135,5904,530,231,244,129.5,-0.38,22087
2026-08-03,4906,正文,其他,其他,False,1504,0,47,5,32,32.95,6.63,3998
2026-08-03,2323,中環,其他,其他,False,1533,0,46,1,1,10.15,2.11,4348
2026-08-03,2887,台新新光金,金控,金融,False,1368,-953,705,504,1727,35.3,-1.81,48595
2026-08-03,2454,聯發科,IC設計,半導體,False,1146,174,54,124,122,3910.0,9.99,7516
2026-08-03,3017,奇鋐,散熱,科技硬體,False,825,571,31,229,45,2550.0,9.91,4533
2026-08-03,2353,宏碁,電腦品牌,電子製造,False,3173,-1521,204,299,-24,28.8,-0.17,18546
2026-08-03,1608,華榮,其他,其他,False,1328,-8,40,2,101,31.15,6.13,3557
2026-08-03,3605,宏致,其他,其他,False,1118,0,26,23,243,84.2,6.58,5556
2026-08-03,2377,微星,其他,其他,False,1565,-405,68,65,60,143.0,0.7,12129
2026-08-03,2441,超豐,其他,其他,False,1325,-1,151,93,83,110.5,9.95,6177
2026-08-03,5521,工信,其他,其他,False,1314,0,20,0,0,10.15,5.29,4042
2026-08-03,3714,富采,其他,其他,False,1307,0,72,7,0,50.4,4.89,5366
2026-08-03,2637,慧洋-KY,散裝航運,航運,False,443,847,77,5,38,83.0,6.0,2625
2026-08-03,2329,華泰,IC設計,半導體,False,1397,0,199,34,31,42.35,4.44,3991
2026-08-03,2049,上銀,其他,其他,False,445,659,90,105,132,332.0,9.03,4393
2026-08-03,3022,威強電,其他,其他,False,1133,-2,35,1,28,92.0,8.24,2317
2026-08-03,2501,國建,其他,其他,False,1811,-567,57,12,-2,22.65,2.95,3785
2026-08-03,8131,福懋科,其他,其他,False,1178,0,62,19,40,60.0,6.76,5731
2026-08-03,2401,凌陽,其他,其他,False,1327,0,256,0,63,25.85,4.02,3663
2026-08-03,5876,上海商銀,金控,金融,False,2664,-1510,219,103,155,44.65,-1.76,8604
2026-08-03,3189,景碩,PCB,PCB,False,973,-1,18,46,85,698.0,9.92,4279
2026-08-03,2412,中華電,電信,電信,False,1908,-632,236,7,-6,139.0,-0.36,10520
2026-08-03,2489,瑞軒,其他,其他,False,1112,2,88,12,-9,27.9,4.49,7320
2026-08-03,3019,亞光,其他,其他,False,995,0,39,23,36,133.0,3.91,2515
2026-08-03,1909,榮成,其他,其他,False,1043,0,58,0,0,10.05,2.03,2400
2026-08-03,2374,佳能,散熱,科技硬體,False,930,2,25,7,60,67.3,5.32,3563
2026-08-03,3704,合勤控,其他,其他,False,976,0,27,0,0,45.35,9.54,3221
2026-08-03,2436,偉詮電,其他,其他,False,941,0,83,11,57,57.4,4.55,2119
2026-08-03,2362,藍天,其他,其他,False,947,0,33,6,0,44.75,6.67,1638
2026-08-03,1795,美時,其他,其他,False,899,-74,23,16,36,187.0,6.86,1970
2026-08-03,6443,元晶,太陽能,綠能,False,831,0,11,0,0,24.95,5.05,5338
2026-08-03,2458,義隆,其他,其他,False,992,-141,56,25,7,156.5,3.64,3041
2026-08-03,1504,東元,電機,電機傳產,False,834,-1,93,17,44,65.3,0.77,4733
2026-08-03,1718,中纖,其他,其他,False,1131,-14,324,53,-43,9.6,9.97,20109
2026-08-03,6269,台郡,其他,其他,False,762,0,57,26,43,54.1,9.96,2843
2026-08-03,3576,聯合再生,太陽能,綠能,False,823,0,77,0,0,16.65,2.15,9479
2026-08-03,6285,啟碁,網通,科技硬體,False,701,65,136,49,106,239.0,7.66,5823
2026-08-03,1536,和大,其他,其他,False,687,0,16,26,-7,48.75,4.5,1710
2026-08-03,2484,希華,其他,其他,False,788,-2,67,8,6,63.6,4.09,19131
2026-08-03,6414,樺漢,其他,其他,False,689,0,64,21,36,437.5,8.02,3126
2026-08-03,6176,瑞儀,其他,其他,False,853,-220,63,27,102,86.2,4.74,7700
2026-08-03,2421,建準,其他,其他,False,671,2,54,3,81,136.5,4.2,2307
2026-08-03,2340,台亞,其他,其他,False,716,0,85,3,35,29.4,7.3,2962
2026-08-03,8261,富鼎,其他,其他,False,869,-139,18,209,-49,171.0,4.59,11019
2026-08-03,2606,裕民,散裝航運,航運,False,930,-248,56,27,19,63.0,0.64,2350
2026-08-03,2354,鴻準,其他,其他,False,707,6,54,84,3,56.4,-0.18,3351
2026-08-03,2915,潤泰全,其他,其他,False,707,0,57,4,0,52.5,0.57,1869
2026-08-03,3380,明泰,其他,其他,False,661,4,37,4,1,29.05,5.83,2163
2026-08-03,6550,北極星藥業-KY,其他,其他,False,656,0,22,0,0,11.2,3.23,1340
2026-08-03,3545,敦泰,其他,其他,False,642,0,8,14,-2,50.1,2.35,1732
2026-08-03,6139,亞翔,其他,其他,False,5,548,36,60,93,765.0,8.2,5601
2026-08-03,2882,國泰金,金控,金融,False,-5442,6596,613,421,13,100.5,-0.99,25836
2026-08-03,2009,第一銅,其他,其他,False,642,0,26,10,-5,36.55,4.13,1214
2026-08-03,3229,晟鈦,其他,其他,False,614,0,10,0,0,47.45,9.97,1985
2026-08-03,2233,宇隆,其他,其他,False,605,0,4,20,-4,193.5,1.57,2365
2026-08-03,2903,遠百,其他,其他,False,643,4,53,0,0,22.35,0.9,1740
2026-08-03,1609,大亞,其他,其他,False,697,2,115,4,0,34.65,2.36,2572
2026-08-03,3413,京鼎,其他,其他,False,463,30,9,12,88,315.5,5.87,1828
2026-08-03,2609,陽明,貨櫃航運,航運,False,638,-32,129,48,80,50.8,0.0,11642
2026-08-03,2328,廣宇,其他,其他,False,593,0,120,27,33,42.7,3.77,2080
2026-08-03,8114,振樺電,其他,其他,False,562,0,9,11,-2,215.0,9.97,1264
2026-08-03,2476,鉅祥,其他,其他,False,328,126,37,18,125,119.0,4.85,1740
2026-08-03,5871,中租-KY,其他,其他,False,1325,-522,183,105,-100,113.0,1.35,5992
2026-08-03,4576,大銀微系統,其他,其他,False,478,0,3,3,31,197.0,9.14,1328
2026-08-03,2464,盟立,其他,其他,False,445,0,78,42,122,147.5,9.67,6371
2026-08-03,2838,聯邦銀,其他,其他,False,705,18,191,30,-29,20.9,0.72,3200
2026-08-03,8070,長華*,其他,其他,False,516,-3,59,7,21,47.0,2.96,2826
2026-08-03,2457,飛宏,其他,其他,False,527,0,68,4,40,22.3,5.44,1694
2026-08-03,2379,瑞昱,IC設計,半導體,False,327,98,31,121,51,704.0,3.07,5675
2026-08-03,2601,益航,其他,其他,False,504,0,20,0,0,6.24,1.3,1905
2026-08-03,9103,美德醫療-DR,其他,其他,False,476,0,0,1,0,5.12,1.59,1215
2026-08-03,2363,矽統,其他,其他,False,501,0,95,9,66,49.85,1.32,6033
2026-08-03,1513,中興電,其他,其他,False,540,-85,21,33,12,155.5,1.3,2536
2026-08-03,2466,冠西電,其他,其他,False,482,-2,19,0,0,97.4,6.92,1440
2026-08-03,2014,中鴻,其他,其他,False,534,0,74,0,0,16.7,0.6,2035
2026-08-03,6533,晶心科,IC設計,半導體,False,441,0,7,10,8,231.5,4.28,1732
2026-08-03,2855,統一證,其他,其他,False,228,212,0,0,0,44.15,1.96,4304
2026-08-03,1907,永豐餘,其他,其他,False,41,437,68,0,0,29.15,0.34,2530
2026-08-03,6491,晶碩,其他,其他,False,380,0,3,9,7,356.0,9.88,833
2026-08-03,3149,正達,其他,其他,False,438,0,32,25,0,66.2,0.46,5814
2026-08-03,3596,智易,其他,其他,False,508,-99,12,5,6,182.0,5.51,788
2026-08-03,6451,訊芯-KY,其他,其他,False,400,0,23,9,9,374.5,9.82,3329
2026-08-03,3048,益登,其他,其他,False,373,0,18,3,36,50.8,9.84,2812
2026-08-03,3376,新日興,其他,其他,False,310,1,24,20,58,180.0,5.26,2059
2026-08-03,3028,增你強,其他,其他,False,352,-1,38,4,69,63.9,3.9,1312
2026-08-03,8103,瀚荃,其他,其他,False,402,0,20,0,0,73.9,1.09,1000
2026-08-03,3443,創意,IC設計,半導體,False,272,53,8,4,48,4185.0,9.99,1306
2026-08-03,6196,帆宣,其他,其他,False,371,12,30,44,12,494.0,5.56,1741
2026-08-03,1313,聯成,其他,其他,False,465,0,83,9,-7,10.55,1.93,2245
2026-08-03,6120,達運,其他,其他,False,389,0,22,1,0,12.8,1.19,1994
2026-08-03,2455,全新,IC設計,半導體,False,-1,241,59,31,45,321.0,9.93,6310
2026-08-03,2504,國產,其他,其他,False,495,-73,74,0,0,31.5,0.96,1745
2026-08-03,3016,嘉晶,其他,其他,False,359,0,38,22,25,87.8,9.89,3211
2026-08-03,1409,新纖,其他,其他,False,286,172,179,28,61,21.8,5.06,12476
2026-08-03,3026,禾伸堂,其他,其他,False,1412,-1131,34,46,3,459.5,2.11,3239
2026-08-03,3062,建漢,其他,其他,False,393,0,51,6,-4,20.0,3.63,1593
2026-08-03,6477,安集,其他,其他,False,333,0,4,0,0,35.55,-0.56,1910
2026-08-03,6168,宏齊,其他,其他,False,337,0,15,5,0,23.5,9.81,1952
2026-08-03,6579,研揚,其他,其他,False,320,2,23,0,3,163.0,5.84,961
2026-08-03,2392,正崴,其他,其他,False,314,4,13,2,7,34.45,2.53,1311
2026-08-03,1440,南紡,其他,其他,False,389,9,82,0,0,12.25,0.82,1470
2026-08-03,3653,健策,其他,其他,False,90,224,15,48,1,3770.0,9.43,1821
2026-08-03,2402,毅嘉,PCB,PCB,False,260,0,40,8,89,53.2,2.7,1646
2026-08-03,3023,信邦,其他,其他,False,-49,238,14,13,-1,299.5,1.18,1518
2026-08-03,1563,巧新,其他,其他,False,364,0,59,0,0,55.0,1.1,1102
2026-08-03,6962,奕力-KY,其他,其他,False,366,0,64,0,3,31.25,0.97,1091
2026-08-03,2385,群光,其他,其他,False,578,-248,35,7,5,106.0,0.0,3058
2026-08-03,2420,新巨,其他,其他,False,330,0,41,0,0,54.4,1.12,572
2026-08-03,6235,華孚,其他,其他,False,295,0,8,1,0,38.2,4.23,593
2026-08-03,1316,上曜,其他,其他,False,302,0,16,0,0,10.05,1.01,829
2026-08-03,6669,緯穎,伺服器,科技硬體,False,-131,429,22,165,-18,5925.0,9.93,3349
2026-08-03,3010,華立,其他,其他,False,302,0,30,0,2,116.0,3.11,694
2026-08-03,2543,皇昌,其他,其他,False,286,2,36,0,0,37.45,1.22,1033
2026-08-03,6589,台康生技,其他,其他,False,278,0,10,0,0,46.1,2.79,572
2026-08-03,2342,茂矽,其他,其他,False,358,0,101,0,0,33.65,4.67,2350
2026-08-03,4927,泰鼎-KY,其他,其他,False,327,0,74,0,0,30.25,3.6,3083
2026-08-03,2399,映泰,其他,其他,False,272,0,10,10,0,36.4,9.97,2107
2026-08-03,3504,揚明光,其他,其他,False,181,0,7,3,2,75.3,9.93,6082
2026-08-03,4746,台耀,其他,其他,False,176,0,3,0,0,51.9,2.37,492
2026-08-03,1308,亞聚,其他,其他,False,283,0,31,2,-2,12.6,0.4,1264
2026-08-03,8011,台通,其他,其他,False,273,0,23,0,0,16.75,1.82,1213
2026-08-03,6412,群電,其他,其他,False,255,-2,22,9,8,78.7,2.88,1167
2026-08-03,3416,融程電,其他,其他,False,228,0,8,0,18,173.5,4.83,597
2026-08-03,6598,ABC-KY,其他,其他,False,238,0,3,0,0,31.35,4.15,873
2026-08-03,8210,勤誠,其他,其他,False,-56,286,6,11,13,1095.0,4.78,1443
2026-08-03,2331,精英,其他,其他,False,287,0,53,0,0,18.7,1.63,934
2026-08-03,8110,華東,其他,其他,False,177,0,33,12,89,40.8,9.97,5552
2026-08-03,2351,順德,被動元件,半導體,False,-298,550,80,37,35,156.5,7.56,3145
2026-08-03,6153,嘉聯益,其他,其他,False,396,0,168,10,0,14.8,5.34,4217
2026-08-03,2645,長榮航太,其他,其他,False,287,-71,25,8,24,184.5,0.82,1509
2026-08-03,1736,喬山,其他,其他,False,6,219,11,0,0,130.0,5.69,704
2026-08-03,6456,GIS-KY,其他,其他,False,238,0,11,24,-14,56.5,2.91,1527
2026-08-03,6830,汎銓,其他,其他,False,142,57,11,4,14,380.5,9.97,1316
2026-08-03,1733,五鼎,其他,其他,False,213,0,2,0,0,32.4,3.51,399
2026-08-03,8046,南電,IC設計,半導體,False,-168,38,76,103,71,953.0,3.59,6123
2026-08-03,1568,倉佑,其他,其他,False,272,0,62,6,0,27.15,2.07,641
2026-08-03,4956,光鋐,其他,其他,False,227,0,19,1,0,27.75,6.73,1028
2026-08-03,8016,矽創,其他,其他,False,362,-145,16,8,3,276.0,3.56,1145
2026-08-03,7769,鴻勁,其他,其他,False,-136,339,11,29,-1,6425.0,3.96,1998
2026-08-03,9958,世紀鋼,其他,其他,False,310,-115,12,11,-1,105.5,0.96,1220
2026-08-03,2301,光寶科,EMS,電子製造,False,-543,-3,57,4,796,229.5,9.81,23312
2026-08-03,2478,大毅,其他,其他,False,315,-127,27,5,10,118.0,8.76,7221
2026-08-03,2630,亞航,其他,其他,False,170,0,5,7,32,47.9,-0.83,1588
2026-08-03,6442,光聖,其他,其他,False,194,-4,9,0,3,1270.0,9.96,1373
2026-08-03,4720,德淵,其他,其他,False,200,0,7,0,0,19.0,2.7,689
2026-08-03,6416,瑞祺電通,其他,其他,False,204,0,18,0,0,92.9,6.66,588
2026-08-03,3338,泰碩,其他,其他,False,202,0,14,0,0,63.8,10.0,619
2026-08-03,3669,圓展,其他,其他,False,199,0,12,0,0,39.3,0.13,570
2026-08-03,7750,新代,其他,其他,False,196,0,17,6,3,2235.0,9.83,563
2026-08-03,5258,虹堡,其他,其他,False,211,0,26,0,0,53.5,3.68,500
2026-08-03,4912,聯德控股-KY,其他,其他,False,203,0,18,0,0,86.6,5.22,470
2026-08-03,8996,高力,其他,其他,False,160,0,4,8,-8,940.0,9.94,1244
2026-08-03,6719,力智,其他,其他,False,158,0,13,17,29,207.0,4.02,1248
2026-08-03,1215,卜蜂,其他,其他,False,182,2,54,0,0,103.0,-0.96,1926
2026-08-03,2355,敬鵬,PCB,PCB,False,317,0,156,11,3,38.25,4.37,3748
2026-08-03,2419,仲琦,其他,其他,False,204,0,35,4,2,24.0,1.91,598
2026-08-03,1517,利奇,其他,其他,False,178,0,12,0,0,11.3,-0.88,596
2026-08-03,3592,瑞鼎,其他,其他,False,229,-52,12,0,1,232.5,2.2,414
2026-08-03,1467,南緯,其他,其他,False,119,0,14,0,0,9.28,-0.64,495
2026-08-03,3305,昇貿,其他,其他,False,85,0,16,4,93,102.5,4.17,1185
2026-08-03,3533,嘉澤,其他,其他,False,296,-133,14,41,8,2005.0,8.09,1268
2026-08-03,3015,全漢,其他,其他,False,181,-5,17,1,2,54.1,2.27,655
2026-08-03,1597,直得,其他,其他,False,137,0,2,4,3,125.0,9.65,794
2026-08-03,1449,佳和,其他,其他,False,171,0,13,0,0,12.2,0.83,422
2026-08-03,4532,瑞智,其他,其他,False,198,-13,25,3,-2,24.0,1.48,614
2026-08-03,3030,德律,其他,其他,False,111,2,14,18,59,286.5,6.7,1554
2026-08-03,6706,惠特,其他,其他,False,184,-34,4,14,8,98.3,1.34,1644
2026-08-03,6446,藥華藥,其他,其他,False,151,0,15,1,-1,1165.0,9.91,975
2026-08-03,1905,華紙,其他,其他,False,255,0,103,3,-2,12.8,1.19,2147
2026-08-03,3047,訊舟,其他,其他,False,158,0,8,0,0,14.2,2.9,527
2026-08-03,1723,中碳,其他,其他,False,147,0,9,0,10,83.5,2.71,542
2026-08-03,2397,友通,其他,其他,False,157,0,12,0,0,55.3,2.98,444
2026-08-03,3406,玉晶光,其他,其他,False,117,0,6,33,34,488.0,1.46,1226
2026-08-03,8163,達方,其他,其他,False,204,0,63,29,-5,30.8,0.65,1088
2026-08-03,6472,保瑞,其他,其他,False,137,0,16,16,23,396.5,3.66,439
2026-08-03,3003,健和興,其他,其他,False,169,0,33,0,3,57.1,3.44,358
2026-08-03,5269,祥碩,其他,其他,False,122,0,10,12,20,1340.0,1.9,661
2026-08-03,6831,邁科,其他,其他,False,-188,320,19,7,7,565.0,7.62,1858
2026-08-03,2612,中航,其他,其他,False,148,0,10,0,0,52.0,1.76,205
2026-08-03,2405,輔信,其他,其他,False,148,0,10,0,0,15.8,0.0,801
2026-08-03,3673,TPK-KY,IC設計,半導體,False,24,0,42,26,51,57.7,5.48,4938
2026-08-03,4961,天鈺,其他,其他,False,150,0,19,3,0,153.5,2.68,413
2026-08-03,2465,麗臺,其他,其他,False,139,0,9,0,0,75.5,2.86,684
2026-08-03,1737,臺鹽,其他,其他,False,-53,0,17,0,0,32.25,0.62,271
2026-08-03,1618,合機,其他,其他,False,132,0,4,0,0,38.55,1.18,410
2026-08-03,1309,台達化,其他,其他,False,213,0,84,3,-1,12.55,0.4,1530
2026-08-03,4960,誠美材,其他,其他,False,149,0,28,0,0,19.2,0.0,2053
2026-08-03,5608,四維航,其他,其他,False,139,0,15,0,0,13.2,1.15,568
2026-08-03,4766,南寶,其他,其他,False,126,1,4,1,1,320.0,3.73,373
2026-08-03,3059,華晶科,其他,其他,False,144,0,8,28,-17,38.35,0.13,1849
2026-08-03,9136,巨騰-DR,其他,其他,False,121,0,0,0,0,11.3,3.67,299
2026-08-03,2617,台航,其他,其他,False,159,0,44,0,0,28.55,0.35,566
2026-08-03,6670,復盛應用,其他,其他,False,106,17,15,0,1,259.5,2.17,299
2026-08-03,2365,昆盈,其他,其他,False,132,0,26,0,2,28.45,1.43,729
2026-08-03,2413,環科,其他,其他,False,121,0,15,0,0,39.95,6.82,860
2026-08-03,6438,迅得,其他,其他,False,94,0,10,1,22,138.0,2.99,333
2026-08-03,6695,芯鼎,其他,其他,False,116,0,11,0,0,51.0,2.41,560
2026-08-03,5243,乙盛-KY,其他,其他,False,409,-300,6,5,1,80.4,4.42,1224
2026-08-03,6781,AES-KY,其他,其他,False,87,0,4,9,10,964.0,5.24,475
2026-08-03,6278,台表科,其他,其他,False,-7,143,24,39,-10,145.5,3.93,3570
2026-08-03,1444,力麗,其他,其他,False,162,-12,54,0,0,7.15,1.42,1120
2026-08-03,3058,立德,其他,其他,False,102,0,6,0,0,8.28,0.24,383
2026-08-03,3024,憶聲,其他,其他,False,162,0,69,0,0,12.25,1.24,640
2026-08-03,4566,時碩工業,其他,其他,False,88,0,2,0,0,66.5,0.15,1202
2026-08-03,1904,正隆,其他,其他,False,134,7,52,0,0,21.15,0.95,952
2026-08-03,3437,榮創,其他,其他,False,100,0,12,0,0,16.85,0.6,487
2026-08-03,2072,世紀風電,其他,其他,False,87,0,6,0,2,159.0,3.25,530
2026-08-03,1711,永光,化工,石化原料,False,76,0,33,36,43,32.55,2.36,3206
2026-08-03,2387,精元,其他,其他,False,106,-5,14,0,0,37.75,0.13,411
2026-08-03,8454,富邦媒,其他,其他,False,117,0,13,26,-23,247.5,0.81,678
2026-08-03,2030,彰源,其他,其他,False,138,0,54,0,0,16.9,0.3,545
2026-08-03,4142,國光生,其他,其他,False,102,0,18,0,0,16.8,1.51,783
2026-08-03,2023,燁輝,其他,其他,False,209,11,136,0,0,13.7,0.37,1478
2026-08-03,3515,華擎,其他,其他,False,101,0,9,8,-7,197.5,1.54,299
2026-08-03,6005,群益證,其他,其他,False,-2122,2206,0,0,0,34.55,1.02,7725
2026-08-03,2481,強茂,IC設計,半導體,False,129,-149,90,39,56,129.0,9.79,8024
2026-08-03,6994,富威電力,其他,其他,False,85,0,2,0,0,36.25,-1.23,533
2026-08-03,1532,勤美,其他,其他,False,96,0,15,0,0,21.6,1.17,517
2026-08-03,1617,榮星,其他,其他,False,83,0,4,0,0,16.6,2.47,470
2026-08-03,8081,致新,其他,其他,False,134,-45,12,0,2,250.0,1.63,733
2026-08-03,6205,詮欣,其他,其他,False,87,0,11,3,0,57.3,5.14,629
2026-08-03,5285,界霖,其他,其他,False,260,-120,64,0,1,73.5,3.67,946
2026-08-03,8105,凌巨,其他,其他,False,136,-3,57,0,0,15.75,0.0,1813
2026-08-03,2417,圓剛,其他,其他,False,78,0,3,0,0,40.0,1.78,479
2026-08-03,2302,麗正,其他,其他,False,101,5,38,0,0,40.0,8.84,4865
2026-08-03,8249,菱光,其他,其他,False,100,0,25,0,0,41.85,1.45,195
2026-08-03,3031,佰鴻,其他,其他,False,132,0,61,0,0,21.6,2.86,663
2026-08-03,1319,東陽,其他,其他,False,113,3,36,15,-11,71.4,0.28,1606
2026-08-03,4771,望隼,其他,其他,False,74,0,2,0,0,186.5,2.47,219
2026-08-03,1342,八貫,其他,其他,False,77,-1,7,0,1,98.1,1.24,523
2026-08-03,2434,統懋,其他,其他,False,79,0,13,0,0,49.75,-6.48,1891
2026-08-03,6768,志強-KY,其他,其他,False,72,-2,5,0,0,69.0,0.0,384
2026-08-03,1616,億泰,其他,其他,False,68,0,4,0,0,18.8,1.35,242
2026-08-03,3014,聯陽,其他,其他,False,107,-6,43,0,5,126.5,1.2,1044
2026-08-03,3652,精聯,其他,其他,False,75,0,13,0,0,29.45,0.51,208
2026-08-03,1471,首利,其他,其他,False,67,0,4,0,0,9.5,0.21,126
2026-08-03,2467,志聖,其他,其他,False,128,-43,23,30,-3,497.5,3.97,1994
2026-08-03,3005,神基,其他,其他,False,335,-212,29,80,-38,114.5,0.44,2598
2026-08-03,2395,研華,工業電腦,科技硬體,False,730,-750,53,41,71,576.0,2.31,4389
2026-08-03,3060,銘異,其他,其他,False,76,-1,14,0,0,27.75,2.21,1353
2026-08-03,2885,元大金,金控,金融,False,-3563,3892,346,184,60,68.0,-0.15,30322
2026-08-03,1727,中華化,其他,其他,False,69,0,13,11,2,70.8,4.42,1625
2026-08-03,1590,亞德客-KY,其他,其他,False,75,0,7,25,-8,1415.0,6.79,878
2026-08-03,6742,澤米,其他,其他,False,63,0,5,0,0,43.8,1.39,402
