date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-13,6770,力積電,晶圓代工,半導體,False,57184,87,2720,2419,2380,74.9,1.63,471309
2026-08-13,0050,元大台灣50,其他,其他,True,31063,-4385,1355,457,20288,106.7,1.43,89418
2026-08-13,2408,南亞科,其他,其他,False,42740,1778,1626,375,173,514.0,6.53,128574
2026-08-13,2027,大成鋼,特殊鋼,金屬原料,False,39932,-8628,1256,924,307,50.4,7.58,58730
2026-08-13,0056,元大高股息,其他,其他,True,-749,0,0,259,23887,53.0,0.57,44643
2026-08-13,4938,和碩,EMS,電子製造,False,24643,-104,2486,684,-6,94.8,3.72,66786
2026-08-13,2887,台新新光金,金控,金融,False,12336,9137,0,1102,-628,36.2,1.54,57440
2026-08-13,1605,華新,電線電纜,電機傳產,False,18332,-13,70,479,-217,39.3,-1.75,57957
2026-08-13,3231,緯創,伺服器,科技硬體,False,10325,7484,511,631,-235,197.0,1.81,72282
2026-08-13,2883,凱基金,金控,金融,True,12142,6046,0,1065,-890,31.5,0.96,34357
2026-08-13,2886,兆豐金,金控,金融,False,28691,586,12406,937,-321,45.85,0.0,71796
2026-08-13,2324,仁寶,EMS,電子製造,False,12612,-42,1092,2100,2807,39.3,-1.5,211415
2026-08-13,0052,富邦科技,其他,其他,False,5207,-100,266,625,8788,62.4,1.46,20437
2026-08-13,2634,漢翔,其他,其他,False,12572,0,528,105,416,64.2,4.05,31889
2026-08-13,2892,第一金,金控,金融,False,10864,1420,2,86,236,33.15,0.0,28066
2026-08-13,2301,光寶科,EMS,電子製造,False,11527,204,191,275,192,269.5,3.85,38024
2026-08-13,1504,東元,電機,電機傳產,False,10657,-10,40,134,508,70.4,4.61,22941
2026-08-13,2377,微星,其他,其他,False,8275,337,158,681,604,168.0,-0.59,51222
2026-08-13,1513,中興電,其他,其他,False,9070,-1,3,337,428,171.0,3.32,15449
2026-08-13,2356,英業達,EMS,電子製造,False,6938,314,48,766,405,68.8,-0.29,72503
2026-08-13,2542,興富發,其他,其他,False,6156,1432,2,2,143,46.4,3.57,16897
2026-08-13,2353,宏碁,電腦品牌,電子製造,False,7059,224,18,625,-499,31.55,-0.63,26523
2026-08-13,2376,技嘉,主機板,科技硬體,False,6831,90,149,331,116,393.5,4.79,18530
2026-08-13,3576,聯合再生,太陽能,綠能,False,7048,0,0,0,0,17.9,3.47,20322
2026-08-13,6282,康舒,封測,半導體,False,5918,-4,4,39,154,48.15,2.12,13071
2026-08-13,2332,友訊,其他,其他,False,5459,0,127,0,0,22.65,1.57,36091
2026-08-13,2327,國巨*,被動元件,半導體,False,4761,1483,386,351,-194,662.0,9.97,46850
2026-08-13,8112,至上,通路,通路,False,5837,0,164,131,76,97.8,0.93,23415
2026-08-13,1216,統一,食品,傳統產業,False,6000,-6,12,356,-328,76.3,0.0,13840
2026-08-13,2885,元大金,金控,金融,False,3458,2322,10,506,-294,69.7,1.6,19010
2026-08-13,2867,三商壽,其他,其他,False,5104,0,191,153,-153,9.62,2.01,12525
2026-08-13,2330,台積電,晶圓代工,半導體,False,3972,736,133,255,-104,2435.0,0.83,26233
2026-08-13,1301,台塑,石化,石化原料,False,3781,-4,263,311,185,57.5,2.31,33137
2026-08-13,1717,長興,化工,石化原料,False,4624,22,147,344,-81,78.2,-0.51,28253
2026-08-13,8150,南茂,封測,半導體,False,11741,-8298,350,541,510,92.9,0.76,72593
2026-08-13,2454,聯發科,IC設計,半導體,False,3760,10,110,599,-156,4225.0,5.23,12263
2026-08-13,8039,台虹,其他,其他,False,3590,0,301,149,121,249.5,9.91,22824
2026-08-13,2337,旺宏,記憶體,半導體,False,3165,-64,627,371,93,136.5,0.0,88614
2026-08-13,2313,華通,PCB,PCB,False,2563,332,394,195,221,212.0,1.44,24677
2026-08-13,2436,偉詮電,其他,其他,False,2678,-10,61,241,413,71.2,5.33,7917
2026-08-13,2359,所羅門,其他,其他,False,2819,0,0,205,120,157.0,9.79,13562
2026-08-13,2393,億光,其他,其他,False,2881,-12,16,8,6,65.2,3.0,5295
2026-08-13,3044,健鼎,其他,其他,False,2031,592,22,258,4,495.0,1.96,14144
2026-08-13,2615,萬海,貨櫃航運,航運,False,2728,-8,8,253,-129,87.5,0.46,12468
2026-08-13,2881,富邦金,金控,金融,False,1071,1393,20,39,17,128.5,1.18,8749
2026-08-13,2451,創見,其他,其他,False,2348,-1,13,45,26,302.0,2.55,6947
2026-08-13,2049,上銀,其他,其他,False,2730,-685,34,266,160,381.0,3.25,13188
2026-08-13,3017,奇鋐,散熱,科技硬體,False,1859,335,73,598,29,3200.0,9.97,10569
2026-08-13,2801,彰銀,金控,金融,False,2311,-489,4,15,256,23.55,-0.63,17736
2026-08-13,5521,工信,其他,其他,False,2143,0,0,0,0,10.75,4.37,5352
2026-08-13,2305,全友,其他,其他,False,2120,0,11,5,1,30.55,9.89,9345
2026-08-13,1709,和益,其他,其他,False,2074,0,93,5,0,30.65,9.46,24724
2026-08-13,6213,聯茂,PCB,PCB,False,2125,2,176,50,-43,469.0,1.08,7014
2026-08-13,3037,欣興,PCB,PCB,False,2741,-755,196,120,29,1000.0,0.0,8899
2026-08-13,2889,國票金,金控,金融,False,3824,-2006,0,9,49,15.55,2.3,11407
2026-08-13,1609,大亞,其他,其他,False,1966,0,34,86,-80,37.75,0.13,4484
2026-08-13,2484,希華,其他,其他,False,1679,0,1,24,18,75.9,2.71,28288
2026-08-13,4566,時碩工業,其他,其他,False,1701,0,1,9,0,75.5,4.28,6482
2026-08-13,2890,永豐金,金控,金融,False,969,1558,20,976,-914,39.95,0.25,20565
2026-08-13,2103,台橡,其他,其他,False,1584,0,0,66,67,28.1,2.74,11391
2026-08-13,2312,金寶,電腦品牌,電子製造,False,1466,1,242,245,0,33.15,-1.04,16740
2026-08-13,3048,益登,其他,其他,False,1488,0,0,26,52,60.7,1.68,9031
2026-08-13,6443,元晶,太陽能,綠能,False,1480,0,1,0,0,27.7,3.55,6428
2026-08-13,3711,日月光投控,封測,半導體,False,4761,-3376,19,127,52,626.0,0.81,19383
2026-08-13,2354,鴻準,其他,其他,False,1243,-8,34,103,-56,62.8,-0.32,17027
2026-08-13,2308,台達電,電源管理,科技硬體,False,1400,76,53,226,0,1885.0,5.31,14453
2026-08-13,6108,競國,其他,其他,False,1477,0,0,0,0,21.7,8.77,4151
2026-08-13,3714,富采,其他,其他,False,1484,0,29,3,0,58.6,0.51,5413
2026-08-13,3605,宏致,其他,其他,False,1469,0,47,223,-29,132.0,10.0,13830
2026-08-13,2603,長榮,貨櫃航運,航運,False,1349,48,0,268,-81,215.5,0.47,6052
2026-08-13,1313,聯成,其他,其他,False,1332,0,5,1,0,11.95,4.82,4859
2026-08-13,6206,飛捷,其他,其他,False,1280,-1,7,43,54,156.5,7.19,5044
2026-08-13,9921,巨大,其他,其他,False,1385,0,57,21,-14,105.0,-3.67,10105
2026-08-13,5515,建國,其他,其他,False,1212,0,6,6,1,50.4,9.8,2750
2026-08-13,1304,台聚,其他,其他,False,1239,0,17,0,0,12.2,0.83,2439
2026-08-13,2882,國泰金,金控,金融,False,-399,1211,64,86,195,99.5,-0.2,14638
2026-08-13,3706,神達,電腦周邊,電子製造,False,1356,-5,1,199,-177,91.7,-0.76,9677
2026-08-13,9939,宏全,其他,其他,False,1165,-1,2,2,4,135.0,0.75,2095
2026-08-13,2465,麗臺,其他,其他,False,1158,0,19,0,14,105.0,9.95,12841
2026-08-13,1305,華夏,其他,其他,False,1163,0,0,0,0,11.95,1.7,2343
2026-08-13,3149,正達,其他,其他,False,1145,0,0,13,0,68.3,0.0,8079
2026-08-13,6415,矽力*-KY,IC設計,半導體,False,1245,-158,4,22,36,465.0,3.56,3047
2026-08-13,3515,華擎,其他,其他,False,1024,0,1,11,71,236.0,5.12,2225
2026-08-13,6277,宏正,其他,其他,False,1113,0,3,13,-2,84.2,7.12,1767
2026-08-13,6901,鑽石投資,其他,其他,False,1121,0,1,0,0,17.35,2.66,2847
2026-08-13,2492,華新科,被動元件,半導體,False,1457,-2,570,207,27,316.5,9.9,26770
2026-08-13,2515,中工,其他,其他,False,1080,0,0,20,-20,12.0,0.42,4631
2026-08-13,2851,中再保,其他,其他,False,1022,0,65,43,97,37.85,3.13,2118
2026-08-13,3019,亞光,其他,其他,False,982,0,1,6,-3,139.0,1.09,2455
2026-08-13,2108,南帝,其他,其他,False,990,0,0,0,14,30.3,-1.78,1831
2026-08-13,3029,零壹,其他,其他,False,935,-2,0,0,3,111.5,2.76,2210
2026-08-13,2323,中環,其他,其他,False,920,0,2,1,24,10.3,0.0,7586
2026-08-13,3042,晶技,其他,其他,False,678,0,96,253,164,186.5,2.75,18458
2026-08-13,7788,松川精密,其他,其他,False,911,0,6,19,35,275.5,7.62,2839
2026-08-13,9933,中鼎,其他,其他,False,1001,-5,102,0,0,42.2,0.48,3932
2026-08-13,3450,聯鈞,IC設計,半導體,False,845,0,66,33,23,527.0,3.94,2549
2026-08-13,3209,全科,其他,其他,False,849,0,0,3,7,56.0,0.9,3284
2026-08-13,6196,帆宣,其他,其他,False,834,-1,6,21,29,511.0,2.4,1627
2026-08-13,6153,嘉聯益,其他,其他,False,610,0,13,3,0,17.25,0.29,3673
2026-08-13,9907,統一實,其他,其他,False,865,-25,0,0,0,15.0,0.67,2051
2026-08-13,8131,福懋科,其他,其他,False,846,0,6,26,-4,66.0,2.96,5214
2026-08-13,2371,大同,電機,電機傳產,False,795,-10,32,10,44,26.25,-0.38,4760
2026-08-13,1810,和成,其他,其他,False,815,-17,0,5,0,25.05,3.51,10228
2026-08-13,2328,廣宇,其他,其他,False,876,0,80,8,-1,46.3,-0.43,2350
