date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-09-04,2816,旺旺保,其他,其他,False,150,0,0,0,0,40.0,1.14,615
2026-09-04,8454,富邦媒,其他,其他,False,168,-2,0,13,-4,245.0,2.94,395
2026-09-04,6719,力智,其他,其他,False,162,-1,0,3,0,191.0,2.14,435
2026-09-04,2849,安泰銀,其他,其他,False,152,0,2,0,0,15.05,3.44,230
2026-09-04,6885,全福生技,其他,其他,False,160,0,1,0,0,24.1,3.66,526
2026-09-04,9940,信義,其他,其他,False,150,0,0,0,0,20.5,0.99,254
2026-09-04,2539,櫻花建,其他,其他,False,140,-1,1,0,0,35.0,-0.28,840
2026-09-04,5907,大洋-KY,其他,其他,False,153,0,0,0,0,4.95,0.81,283
2026-09-04,2458,義隆,其他,其他,False,255,12,119,28,-1,133.0,0.0,1513
2026-09-04,3305,昇貿,其他,其他,False,151,0,4,30,1,111.0,2.3,852
2026-09-04,2258,鴻華先進-創,其他,其他,False,125,0,0,16,5,30.3,0.66,657
2026-09-04,6112,邁達特,其他,其他,False,138,0,0,0,3,45.9,2.11,357
2026-09-04,8110,華東,其他,其他,False,144,0,0,7,-5,43.55,0.69,2324
2026-09-04,3031,佰鴻,其他,其他,False,142,0,1,0,0,24.75,1.64,947
2026-09-04,4989,榮科,其他,其他,False,138,0,0,0,0,61.1,0.99,2536
2026-09-04,8114,振樺電,其他,其他,False,138,0,0,0,0,194.5,2.91,290
2026-09-04,2915,潤泰全,其他,其他,False,129,-1,0,0,0,57.6,1.41,1487
2026-09-04,8249,菱光,其他,其他,False,134,0,0,0,0,40.95,1.87,268
2026-09-04,1442,名軒,其他,其他,False,114,0,0,0,0,30.0,1.69,186
2026-09-04,3338,泰碩,其他,其他,False,133,0,0,0,0,65.4,3.65,376
2026-09-04,2493,揚博,其他,其他,False,134,0,0,18,-4,181.5,1.4,821
2026-09-04,2543,皇昌,其他,其他,False,128,-2,0,1,-1,38.45,0.26,430
2026-09-04,3062,建漢,其他,其他,False,130,0,0,11,-10,20.65,1.23,893
2026-09-04,7711,永擎,其他,其他,False,66,0,3,4,29,632.0,9.91,2356
2026-09-04,5243,乙盛-KY,其他,其他,False,122,0,0,11,-3,90.0,1.93,753
2026-09-04,2468,華經,其他,其他,False,120,0,0,0,0,33.9,3.35,236
2026-09-04,2545,皇翔,其他,其他,False,107,0,0,0,0,34.85,0.58,206
2026-09-04,1582,信錦,其他,其他,False,126,0,6,6,-3,74.1,1.23,302
2026-09-04,2630,亞航,其他,其他,False,119,0,0,2,-2,50.2,1.31,837
2026-09-04,2393,億光,其他,其他,False,90,-1,4,0,0,64.8,0.31,787
2026-09-04,3011,今皓,其他,其他,False,113,0,0,0,0,10.15,0.5,421
2026-09-04,2427,三商電,其他,其他,False,113,0,0,0,0,22.2,1.37,220
2026-09-04,1568,倉佑,其他,其他,False,118,0,8,19,0,29.45,2.61,268
2026-09-04,1721,三晃,其他,其他,False,108,0,0,0,0,20.4,2.0,445
2026-09-04,4764,雙鍵,其他,其他,False,101,0,2,6,8,231.5,6.44,1167
2026-09-04,6189,豐藝,其他,其他,False,120,-3,0,10,-7,48.15,0.21,261
2026-09-04,2436,偉詮電,其他,其他,False,133,0,0,45,-24,65.2,0.15,2148
2026-09-04,3027,盛達,其他,其他,False,110,0,2,0,0,18.25,1.67,198
2026-09-04,9941,裕融,其他,其他,False,104,-2,2,2,-1,81.3,0.49,493
2026-09-04,1110,東泥,其他,其他,False,107,0,0,0,0,16.3,1.24,207
2026-09-04,2464,盟立,其他,其他,False,1,120,109,327,-62,211.0,-4.95,54753
2026-09-04,3617,碩天,其他,其他,False,99,0,0,2,4,248.0,2.69,265
2026-09-04,2405,輔信,其他,其他,False,107,0,5,0,0,15.1,0.67,921
2026-09-04,2505,國揚,其他,其他,False,98,0,0,0,0,17.2,1.18,205
2026-09-04,2908,特力,其他,其他,False,101,0,0,0,0,22.25,0.68,244
2026-09-04,6933,AMAX-KY,其他,其他,False,106,0,7,0,0,317.0,4.97,956
2026-09-04,3501,維熹,其他,其他,False,98,0,0,0,0,39.8,-0.25,210
2026-09-04,4807,日成-KY,其他,其他,False,100,0,6,0,0,28.55,3.63,252
2026-09-04,6139,亞翔,其他,其他,False,179,-152,4,88,37,736.0,3.37,2366
2026-09-04,2483,百容,其他,其他,False,94,0,0,0,0,33.35,-0.45,898
2026-09-04,1225,福懋油,其他,其他,False,97,0,2,0,0,25.0,0.4,211
2026-09-04,6715,嘉基,其他,其他,False,86,0,0,13,4,320.0,4.07,1156
2026-09-04,2548,華固,其他,其他,False,95,-2,4,0,0,94.6,1.18,598
2026-09-04,4155,訊映,其他,其他,False,87,0,0,0,0,14.45,1.05,230
2026-09-04,8374,羅昇,其他,其他,False,93,0,0,1,-1,81.7,3.16,300
2026-09-04,1616,億泰,其他,其他,False,88,0,0,0,0,19.0,1.06,235
2026-09-04,4540,全球傳動,其他,其他,False,87,0,1,0,0,60.8,2.18,2466
2026-09-04,4722,國精化,其他,其他,False,79,-1,0,4,9,200.5,2.56,391
2026-09-04,1445,大宇,其他,其他,False,88,0,0,0,0,10.15,-0.49,99
2026-09-04,3050,鈺德,其他,其他,False,87,0,0,0,0,11.5,1.77,286
2026-09-04,1597,直得,其他,其他,False,65,0,0,30,19,155.0,7.27,7090
2026-09-04,2364,倫飛,其他,其他,False,89,0,3,0,0,67.4,2.12,285
2026-09-04,4532,瑞智,其他,其他,False,80,0,0,0,0,23.8,0.42,443
2026-09-04,2845,遠東銀,其他,其他,False,-1406,1413,0,7,0,13.65,0.0,15750
2026-09-04,0061,元大寶滬深,其他,其他,False,108,0,0,22,-22,24.36,1.29,148
2026-09-04,6456,GIS-KY,其他,其他,False,82,0,0,5,0,68.8,2.08,1705
2026-09-04,6141,柏承,其他,其他,False,83,0,0,0,0,52.5,1.55,2389
2026-09-04,6412,群電,其他,其他,False,92,20,0,31,-29,77.4,0.13,661
2026-09-04,2440,太空梭,其他,其他,False,89,0,7,0,0,14.2,0.35,302
2026-09-04,6541,泰福-KY,其他,其他,False,86,0,2,0,0,31.7,1.44,441
2026-09-04,9919,康那香,其他,其他,False,82,0,0,0,0,13.95,0.72,225
2026-09-04,8488,吉源-KY,其他,其他,False,78,0,18,0,0,10.4,6.45,191
2026-09-04,6781,AES-KY,其他,其他,False,80,0,9,8,6,1115.0,5.19,354
2026-09-04,6585,鼎基,其他,其他,False,82,0,0,0,0,113.0,1.35,162
2026-09-04,1524,耿鼎,其他,其他,False,81,0,0,0,0,26.9,0.56,257
2026-09-04,1232,大統益,其他,其他,False,77,0,0,0,0,157.0,0.96,107
2026-09-04,5525,順天,其他,其他,False,80,0,0,0,0,22.15,0.68,119
2026-09-04,6756,威鋒電子,其他,其他,False,79,0,1,0,0,101.5,1.0,206
2026-09-04,2495,普安,其他,其他,False,30,40,6,23,12,37.45,1.49,1297
2026-09-04,2233,宇隆,其他,其他,False,184,-100,0,15,-7,168.5,2.12,460
2026-09-04,8045,達運光電,其他,其他,False,76,0,0,0,0,50.2,-0.4,345
2026-09-04,3047,訊舟,其他,其他,False,75,0,0,0,0,13.65,1.87,443
2026-09-04,6152,百一,其他,其他,False,74,0,0,0,0,13.8,1.85,319
2026-09-04,2444,兆勁,其他,其他,False,73,0,0,0,0,10.8,0.0,263
2026-09-04,3041,揚智,其他,其他,False,73,0,0,0,0,23.3,1.53,521
2026-09-04,2348,海悅,其他,其他,False,68,0,1,0,0,72.1,1.41,286
2026-09-04,1449,佳和,其他,其他,False,71,0,0,0,0,12.25,0.82,325
2026-09-04,6706,惠特,其他,其他,False,48,0,0,21,22,127.0,5.39,1473
2026-09-04,2015,豐興,其他,其他,False,62,0,0,0,0,64.9,0.78,191
2026-09-04,5244,弘凱,其他,其他,False,69,0,0,0,0,35.0,0.29,143
2026-09-04,2429,銘旺科,其他,其他,False,67,0,0,0,0,31.5,1.29,269
2026-09-04,2613,中櫃,其他,其他,False,66,0,0,0,0,22.7,0.89,357
2026-09-04,4414,如興,其他,其他,False,66,0,4,0,0,8.22,0.37,208
2026-09-04,6861,睿生光電,其他,其他,False,63,0,0,2,2,183.0,2.52,231
2026-09-04,1340,勝悅-KY,其他,其他,False,64,0,0,0,0,5.23,1.36,126
2026-09-04,1517,利奇,其他,其他,False,62,0,0,0,0,10.95,1.39,284
2026-09-04,3138,耀登,其他,其他,False,63,0,0,0,0,95.5,2.69,152
2026-09-04,2911,麗嬰房,其他,其他,False,63,0,0,0,0,6.42,1.26,104
2026-09-04,2038,海光,其他,其他,False,61,0,0,0,0,12.75,1.19,239
2026-09-04,3535,晶彩科,其他,其他,False,62,0,0,4,0,86.8,1.52,447
2026-09-04,7799,禾榮科,其他,其他,False,62,0,8,0,0,370.0,5.11,318
2026-09-04,1464,得力,其他,其他,False,62,0,0,0,0,10.1,0.5,225
2026-09-04,3312,弘憶股,其他,其他,False,67,0,3,3,-3,52.8,1.54,837
2026-09-04,4968,立積,其他,其他,False,62,0,0,2,0,91.0,0.66,205
2026-09-04,2923,鼎固-KY,其他,其他,False,73,0,35,0,0,25.6,8.25,252
2026-09-04,7827,漢康-KY創,其他,其他,False,64,0,3,14,-1,151.0,-0.33,141
2026-09-04,7749,意騰-KY,其他,其他,False,60,0,0,0,0,368.5,1.38,149
2026-09-04,3653,健策,其他,其他,False,98,-19,21,31,-19,5875.0,4.63,943
2026-09-04,1786,科妍,其他,其他,False,58,0,0,0,0,47.05,6.21,231
2026-09-04,1733,五鼎,其他,其他,False,58,0,0,0,0,32.35,0.31,246
2026-09-04,6909,創控,其他,其他,False,58,0,0,0,0,40.7,2.78,143
2026-09-04,4737,華廣,其他,其他,False,58,0,0,0,0,58.6,1.56,209
2026-09-04,1219,福壽,其他,其他,False,55,0,0,0,0,11.6,0.87,142
2026-09-04,1215,卜蜂,其他,其他,False,45,-2,0,0,0,110.5,0.45,399
2026-09-04,6136,富爾特,其他,其他,False,56,0,0,0,0,24.85,0.81,128
2026-09-04,8104,錸寶,其他,其他,False,56,0,0,0,0,30.65,0.66,190
2026-09-04,4585,達明,其他,其他,False,47,0,0,3,8,294.5,2.26,145
2026-09-04,2929,淘帝-KY,其他,其他,False,55,0,0,0,0,5.77,2.12,153
2026-09-04,2450,神腦,其他,其他,False,53,0,0,0,0,28.25,0.18,153
2026-09-04,4562,穎漢,其他,其他,False,55,0,1,0,0,30.35,0.83,145
2026-09-04,3015,全漢,其他,其他,False,23,34,0,5,-4,53.3,2.11,274
2026-09-04,2516,新建,其他,其他,False,55,0,2,0,0,14.2,1.79,130
2026-09-04,1234,黑松,其他,其他,False,53,0,0,0,0,33.45,0.45,79
