date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-09-21,2409,友達,面板,顯示面板,False,235893,-27,2107,892,11053,33.35,9.88,822971
2026-09-21,3481,群創,面板,顯示面板,False,33144,-4898,2271,592,2818,50.4,4.46,287816
2026-09-21,2883,凱基金,金控,金融,True,24488,579,720,4,348,40.45,2.93,53769
2026-09-21,1314,中石化,化工,石化原料,False,15575,0,102,0,0,9.18,2.46,87704
2026-09-21,6116,彩晶,其他,其他,False,15096,0,126,92,359,14.8,5.71,56764
2026-09-21,8150,南茂,封測,半導體,False,14263,0,152,598,537,103.0,9.57,63139
2026-09-21,2371,大同,電機,電機傳產,False,8130,0,2,94,23,30.0,2.74,21014
2026-09-21,2449,京元電子,封測,半導體,False,2032,4558,769,256,83,301.5,3.43,56082
2026-09-21,2855,統一證,其他,其他,False,7302,5,0,0,0,57.3,7.5,12609
2026-09-21,2891,中信金,金控,金融,False,5840,1043,14,75,-54,70.4,1.29,21196
2026-09-21,2882,國泰金,金控,金融,False,6268,100,42,10,338,113.0,2.26,15970
2026-09-21,2884,玉山金,金控,金融,False,5086,771,76,10,570,46.2,-0.43,24243
2026-09-21,3711,日月光投控,封測,半導體,False,5123,541,80,650,68,663.0,3.92,17093
2026-09-21,2881,富邦金,金控,金融,False,7344,-1102,43,44,195,154.5,2.66,15221
2026-09-21,2308,台達電,電源管理,科技硬體,False,2274,3392,63,754,200,1875.0,8.07,19102
2026-09-21,2303,聯電,IC設計,半導體,False,-5725,7900,427,706,478,157.0,0.64,158568
2026-09-21,1303,南亞,石化,石化原料,False,2173,3134,502,233,129,239.5,0.63,50390
2026-09-21,6213,聯茂,PCB,PCB,False,5292,-112,96,14,115,542.0,7.33,17958
2026-09-21,1802,台玻,玻璃,傳統產業,False,4389,4,302,26,263,60.1,2.21,19550
2026-09-21,2892,第一金,金控,金融,False,4848,309,24,1,9,39.75,-0.13,16248
2026-09-21,2363,矽統,其他,其他,False,3954,0,0,4,665,59.0,9.87,14131
2026-09-21,2609,陽明,貨櫃航運,航運,False,4207,29,88,80,115,61.1,0.16,22246
2026-09-21,6505,台塑化,石化,石化原料,False,4037,326,107,270,-156,88.5,2.31,15280
2026-09-21,2330,台積電,晶圓代工,半導體,False,2689,734,16,41,176,2480.0,0.81,16086
2026-09-21,2890,永豐金,金控,金融,False,3790,74,50,0,49,45.7,0.99,18347
2026-09-21,2399,映泰,其他,其他,False,3782,0,1,1,73,49.45,2.06,11211
2026-09-21,2454,聯發科,IC設計,半導體,False,3156,312,46,137,46,5010.0,6.37,11237
2026-09-21,6257,矽格,IC設計,半導體,False,3063,18,123,202,-49,250.5,2.45,28056
2026-09-21,1709,和益,其他,其他,False,3512,0,53,1,181,43.1,9.95,27383
2026-09-21,2886,兆豐金,金控,金融,False,2871,567,41,18,43,51.1,0.0,12052
2026-09-21,6456,GIS-KY,其他,其他,False,3157,0,2,50,306,71.9,9.94,12215
2026-09-21,1605,華新,電線電纜,電機傳產,False,3076,7,0,4,77,37.1,0.0,13068
2026-09-21,1718,中纖,其他,其他,False,2483,0,14,0,577,10.75,1.42,8391
2026-09-21,6168,宏齊,其他,其他,False,3108,0,0,63,2,42.7,9.91,11637
2026-09-21,2605,新興,散裝航運,航運,False,2376,0,141,53,77,37.3,3.32,12860
2026-09-21,2352,佳世達,其他,其他,False,2916,0,18,5,38,29.6,1.37,8883
2026-09-21,0050,元大台灣50,其他,其他,True,-15742,2704,1249,4262,12570,111.35,1.37,119595
2026-09-21,2812,台中銀,其他,其他,False,2788,0,20,10,0,19.2,-0.78,14256
2026-09-21,2618,長榮航,航空,航運,False,1727,905,0,7,-5,41.95,0.48,7627
2026-09-21,5880,合庫金,金控,金融,False,1770,407,15,1,305,27.2,-0.37,9534
2026-09-21,1528,恩德,其他,其他,False,2676,0,0,14,75,27.05,9.96,23401
2026-09-21,1710,東聯,其他,其他,False,2313,0,0,52,406,17.0,3.98,7132
