date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-09-11,2609,陽明,貨櫃航運,航運,False,22998,102,350,74,634,59.4,2.41,79512
2026-09-11,2812,台中銀,其他,其他,False,21953,0,0,228,-75,19.5,2.09,29131
2026-09-11,2892,第一金,金控,金融,False,8456,9873,227,50,40,38.9,2.37,34933
2026-09-11,2801,彰銀,金控,金融,False,10395,7592,277,110,-16,27.9,3.91,38086
2026-09-11,2883,凱基金,金控,金融,True,16650,260,476,307,436,37.85,1.75,44415
2026-09-11,2886,兆豐金,金控,金融,False,3944,9392,380,223,71,51.7,3.61,35912
2026-09-11,5880,合庫金,金控,金融,False,13147,-16,31,123,-121,27.2,1.3,28731
2026-09-11,2887,台新新光金,金控,金融,False,9777,920,617,239,1524,42.65,1.19,41541
2026-09-11,2884,玉山金,金控,金融,False,9208,1514,941,76,591,46.3,3.0,50967
2026-09-11,2412,中華電,電信,電信,False,9937,113,0,86,-85,140.5,0.72,14548
2026-09-11,2889,國票金,金控,金融,False,8443,0,11,0,0,16.75,1.21,17403
2026-09-11,2618,長榮航,航空,航運,False,8039,239,278,65,105,42.35,1.32,17079
2026-09-11,2880,華南金,金控,金融,False,7557,-41,0,305,263,45.85,2.34,18673
2026-09-11,2354,鴻準,其他,其他,False,7730,-4,36,132,510,65.7,1.08,18151
2026-09-11,2610,華航,航空,航運,False,6370,325,358,31,209,20.4,0.99,13188
2026-09-11,2845,遠東銀,其他,其他,False,6426,-5,43,3,0,13.7,1.86,11371
2026-09-11,2890,永豐金,金控,金融,False,-2753,7980,271,8,599,43.7,1.86,32601
2026-09-11,5876,上海商銀,金控,金融,False,3596,610,78,34,21,48.65,1.57,7005
2026-09-11,2820,華票,其他,其他,False,4156,0,25,0,0,17.4,2.05,6054
2026-09-11,2605,新興,散裝航運,航運,False,4068,0,176,208,-88,36.5,0.69,15254
2026-09-11,2603,長榮,貨櫃航運,航運,False,2566,1206,149,82,161,234.5,1.52,8626
2026-09-11,2027,大成鋼,特殊鋼,金屬原料,False,3477,2040,1515,379,-241,46.5,-3.53,20851
2026-09-11,2851,中再保,其他,其他,False,3484,0,80,22,39,47.15,3.29,5733
2026-09-11,3045,台灣大,電信,電信,False,2846,60,180,0,13,121.0,0.83,5785
2026-09-11,2891,中信金,金控,金融,False,1164,335,342,245,971,67.1,-0.3,22714
2026-09-11,2377,微星,其他,其他,False,2405,75,129,573,-36,149.0,0.0,8830
2026-09-11,2426,鼎元,其他,其他,False,2055,0,5,85,53,97.1,1.04,50681
2026-09-11,2615,萬海,貨櫃航運,航運,False,2304,-6,243,82,70,112.0,1.36,27656
2026-09-11,9933,中鼎,其他,其他,False,2383,118,295,0,0,41.7,3.35,4303
2026-09-11,9945,潤泰新,其他,其他,False,2222,0,3,60,-32,28.1,1.26,5061
2026-09-11,2617,台航,其他,其他,False,2169,0,14,24,0,33.65,0.6,5793
2026-09-11,3231,緯創,伺服器,科技硬體,False,3259,-1226,416,312,248,185.5,0.27,43003
2026-09-11,2637,慧洋-KY,散裝航運,航運,False,157,1886,46,25,-10,101.0,0.5,6806
2026-09-11,1102,亞泥,水泥,傳統產業,False,1525,461,0,31,-14,35.3,-0.42,5225
2026-09-11,1402,遠東新,紡織,傳統產業,False,3878,-1912,76,44,29,28.65,0.0,8635
2026-09-11,2323,中環,其他,其他,False,1856,0,9,26,-11,10.7,1.42,4726
2026-09-11,2897,王道銀行,金控,金融,False,1863,0,66,0,0,11.0,1.85,3621
2026-09-11,2382,廣達,伺服器,科技硬體,False,665,953,90,19,81,336.5,0.15,11011
2026-09-11,2515,中工,其他,其他,False,1631,0,0,0,0,12.0,0.0,3281
2026-09-11,2855,統一證,其他,其他,False,405,1128,0,0,0,51.9,0.39,3714
2026-09-11,4958,臻鼎-KY,PCB,PCB,False,1233,0,120,153,166,495.0,0.1,18746
2026-09-11,1560,中砂,其他,其他,False,1376,208,18,265,-122,790.0,7.78,4096
2026-09-11,9105,泰金寶-DR,其他,其他,False,1377,0,0,7,77,8.59,-0.46,15246
2026-09-11,1605,華新,電線電纜,電機傳產,False,1556,263,80,328,-321,37.4,-1.06,11202
2026-09-11,4904,遠傳,電信,電信,False,1323,-4,8,8,17,105.5,0.96,2828
2026-09-11,2885,元大金,金控,金融,False,-388,1513,38,126,32,70.0,0.43,17923
2026-09-11,6706,惠特,其他,其他,False,950,0,2,78,89,137.5,10.0,6196
2026-09-11,2838,聯邦銀,其他,其他,False,1067,0,0,70,-50,21.05,0.72,1859
2026-09-11,3149,正達,其他,其他,False,1069,0,69,10,0,62.3,1.47,5226
2026-09-11,2351,順德,被動元件,半導體,False,918,0,31,38,54,234.0,-0.64,3662
2026-09-11,3229,晟鈦,其他,其他,False,952,0,1,0,0,67.5,9.93,7223
2026-09-11,6168,宏齊,其他,其他,False,937,0,2,0,0,29.45,-1.17,3287
2026-09-11,4967,十銓,其他,其他,False,915,0,36,34,65,280.5,1.45,3105
2026-09-11,2305,全友,其他,其他,False,909,0,14,120,1,41.05,6.62,57982
2026-09-11,2542,興富發,其他,其他,False,-149,1049,61,42,2,46.5,0.0,6255
2026-09-11,3037,欣興,PCB,PCB,False,406,456,57,50,29,977.0,-1.71,11445
2026-09-11,6834,天二科技,其他,其他,False,717,0,0,47,149,108.0,2.37,15065
2026-09-11,1528,恩德,其他,其他,False,838,0,7,31,21,21.2,9.84,9585
2026-09-11,2395,研華,工業電腦,科技硬體,False,820,45,23,79,-6,674.0,2.28,4777
2026-09-11,3714,富采,其他,其他,False,932,0,158,10,0,61.7,-0.48,6784
2026-09-11,2385,群光,其他,其他,False,731,58,0,9,37,105.0,1.45,1802
2026-09-11,2368,金像電,其他,其他,False,1692,-791,53,133,-45,1030.0,-1.44,4402
2026-09-11,1710,東聯,其他,其他,False,823,0,7,40,-40,16.0,0.31,3321
2026-09-11,2834,臺企銀,其他,其他,False,1001,0,48,205,-165,18.0,0.56,38854
2026-09-11,8046,南電,IC設計,半導體,False,616,49,64,138,72,1080.0,0.93,6348
2026-09-11,3034,聯詠,IC設計,半導體,False,646,103,17,37,0,547.0,0.37,2414
2026-09-11,6206,飛捷,其他,其他,False,487,257,3,19,8,138.0,2.22,1817
2026-09-11,2633,台灣高鐵,其他,其他,False,-186,939,0,16,-16,26.05,0.19,3739
2026-09-11,2208,台船,其他,其他,False,727,0,5,0,0,19.1,2.14,4230
2026-09-11,2371,大同,電機,電機傳產,False,580,197,0,118,-98,27.45,-1.44,4457
2026-09-11,5608,四維航,其他,其他,False,657,0,0,0,0,16.75,-0.89,4513
2026-09-11,2464,盟立,其他,其他,False,794,0,126,238,-68,188.5,-2.58,10923
2026-09-11,3044,健鼎,其他,其他,False,292,342,11,15,11,508.0,0.99,2664
2026-09-11,1609,大亞,其他,其他,False,630,0,7,5,-1,37.85,0.26,2422
2026-09-11,6214,精誠,其他,其他,False,866,-220,1,44,-16,188.5,0.53,2105
2026-09-11,6153,嘉聯益,其他,其他,False,638,0,18,0,0,17.3,-0.57,1675
2026-09-11,5607,遠雄港,其他,其他,False,606,0,1,0,0,53.0,1.34,996
2026-09-11,1711,永光,化工,石化原料,False,666,0,2,77,-71,38.45,-1.54,2395
2026-09-11,3189,景碩,PCB,PCB,False,518,160,84,113,-61,822.0,-0.6,8394
2026-09-11,2006,東和鋼鐵,鋼鐵,金屬原料,False,554,10,7,0,3,82.5,1.6,1099
2026-09-11,2379,瑞昱,IC設計,半導體,False,613,66,153,32,0,704.0,1.15,1978
2026-09-11,2347,聯強,封測,半導體,False,-202,752,83,12,45,89.0,0.23,2484
2026-09-11,2367,燿華,PCB,PCB,False,616,0,70,42,-10,40.7,-1.09,2077
2026-09-11,2905,三商,其他,其他,False,549,0,13,0,0,18.5,0.82,1630
2026-09-11,2374,佳能,散熱,科技硬體,False,532,0,1,18,0,67.3,0.0,1827
2026-09-11,3049,精金,其他,其他,False,519,0,1,0,0,12.1,-1.63,3504
2026-09-11,1310,台苯,其他,其他,False,520,0,3,0,0,8.63,-1.03,1644
2026-09-11,4576,大銀微系統,其他,其他,False,386,0,0,32,117,242.0,1.68,3945
2026-09-11,2466,冠西電,其他,其他,False,483,0,2,0,0,106.0,4.43,1996
2026-09-11,2428,興勤,其他,其他,False,464,0,1,2,8,255.0,1.8,2241
2026-09-11,2405,輔信,其他,其他,False,468,0,0,0,0,14.65,-0.68,991
2026-09-11,1326,台化,石化,石化原料,False,570,-5,94,120,-99,70.2,-1.54,18556
2026-09-11,2612,中航,其他,其他,False,441,0,29,0,3,64.2,-0.16,933
2026-09-11,8996,高力,其他,其他,False,-262,657,62,0,9,1330.0,2.31,5053
2026-09-11,2455,全新,IC設計,半導體,False,416,-15,25,35,-22,515.0,-3.2,1842
2026-09-11,4763,材料*-KY,其他,其他,False,272,15,49,3,85,48.85,1.03,3338
2026-09-11,4306,炎洲,其他,其他,False,400,0,2,0,0,14.7,-1.34,1648
2026-09-11,6278,台表科,其他,其他,False,211,335,132,42,-26,186.5,-2.61,2170
2026-09-11,3062,建漢,其他,其他,False,429,0,0,38,-36,20.55,1.48,979
