date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-14,6770,力積電,晶圓代工,半導體,False,144966,-27,3997,2703,1405,78.4,4.67,527933
2026-08-14,2344,華邦電,IC設計,半導體,False,55890,3770,2052,723,74,183.5,3.67,241145
2026-08-14,2324,仁寶,EMS,電子製造,False,47849,-46,895,2549,2565,43.2,9.92,402245
2026-08-14,3481,群創,面板,顯示面板,False,39637,-73,2133,403,1406,50.1,1.42,235680
2026-08-14,2887,台新新光金,金控,金融,False,17660,25041,108,1045,-547,37.75,4.28,100876
2026-08-14,0056,元大高股息,其他,其他,True,17125,0,0,145,19255,53.4,0.75,49247
2026-08-14,0050,元大台灣50,其他,其他,True,35877,0,4333,7485,-4120,106.4,-0.28,81955
2026-08-14,2886,兆豐金,金控,金融,False,11358,15554,1366,1013,-899,47.35,3.27,50705
2026-08-14,9904,寶成,其他,其他,False,21199,119,0,201,285,25.25,5.65,55096
2026-08-14,2883,凱基金,金控,金融,True,-4054,25023,106,959,-898,31.65,0.48,58718
2026-08-14,9945,潤泰新,其他,其他,False,15244,0,54,67,412,29.8,9.96,37276
2026-08-14,2356,英業達,EMS,電子製造,False,15237,-308,82,581,423,69.9,1.6,59267
2026-08-14,2615,萬海,貨櫃航運,航運,False,14818,-28,15,209,411,90.6,3.54,27863
2026-08-14,1102,亞泥,水泥,傳統產業,False,15414,-13,33,202,-173,33.45,5.52,26219
2026-08-14,1301,台塑,石化,石化原料,False,12527,0,393,220,534,60.0,4.35,53464
2026-08-14,2353,宏碁,電腦品牌,電子製造,False,11128,-335,9,283,1512,32.3,2.38,59634
2026-08-14,1303,南亞,石化,石化原料,False,10619,-1491,805,1176,819,207.5,9.79,156580
2026-08-14,9105,泰金寶-DR,其他,其他,False,11171,0,0,221,-70,8.61,3.73,33834
2026-08-14,2892,第一金,金控,金融,False,-3851,14618,50,176,-161,33.35,0.6,39847
2026-08-14,3706,神達,電腦周邊,電子製造,False,9690,1,46,92,139,92.7,1.09,20108
2026-08-14,2890,永豐金,金控,金融,False,-2997,14420,350,1099,-1079,40.55,1.5,35464
2026-08-14,0052,富邦科技,其他,其他,False,3903,-20,12110,490,16016,61.95,-0.72,28112
2026-08-14,2357,華碩,電腦品牌,電子製造,False,8240,-217,98,553,-164,996.0,6.3,16239
2026-08-14,2603,長榮,貨櫃航運,航運,False,7906,7,2,274,118,219.0,1.62,13449
2026-08-14,2882,國泰金,金控,金融,False,7837,-31,98,185,-97,101.5,2.01,19229
2026-08-14,2634,漢翔,其他,其他,False,6343,0,343,235,1070,70.6,9.97,79395
2026-08-14,2337,旺宏,記憶體,半導體,False,7707,-15,512,667,-41,137.0,0.37,94191
2026-08-14,4958,臻鼎-KY,PCB,PCB,False,6383,648,328,830,233,489.5,2.51,62706
2026-08-14,2382,廣達,伺服器,科技硬體,False,6634,147,859,167,-122,327.5,0.77,44245
2026-08-14,2409,友達,面板,顯示面板,False,4298,-49,3604,266,1660,25.8,0.19,132473
2026-08-14,1101,台泥,水泥,傳統產業,False,5804,-29,27,39,-38,24.25,0.83,19242
2026-08-14,1319,東陽,其他,其他,False,5437,108,138,6,49,83.9,5.93,11869
2026-08-14,8039,台虹,其他,其他,False,5117,0,280,409,-73,272.5,9.22,55936
2026-08-14,2376,技嘉,主機板,科技硬體,False,5115,-4,76,206,69,397.5,1.02,14334
2026-08-14,2867,三商壽,其他,其他,False,5024,0,20,0,0,9.75,1.35,11841
2026-08-14,2915,潤泰全,其他,其他,False,4436,-2,12,55,-12,59.5,9.98,14058
2026-08-14,3037,欣興,PCB,PCB,False,3480,-85,234,78,192,1020.0,2.0,9634
2026-08-14,1504,東元,電機,電機傳產,False,3611,0,4,74,28,70.6,0.28,17274
2026-08-14,1605,華新,電線電纜,電機傳產,False,3904,-19,111,327,-222,39.05,-0.64,41914
2026-08-14,2359,所羅門,其他,其他,False,3199,0,109,322,-2,159.5,1.59,26288
2026-08-14,2354,鴻準,其他,其他,False,3305,-8,266,162,-93,62.5,-0.48,9925
2026-08-14,2889,國票金,金控,金融,False,2886,0,20,0,0,15.75,1.29,7881
2026-08-14,2605,新興,散裝航運,航運,False,2594,0,538,46,114,32.35,0.15,9705
2026-08-14,6278,台表科,其他,其他,False,2477,193,39,47,67,173.0,2.98,9786
2026-08-14,1802,台玻,玻璃,傳統產業,False,1777,0,72,56,827,57.9,1.76,25886
2026-08-14,1909,榮成,其他,其他,False,2775,0,36,0,0,10.6,4.43,6391
2026-08-14,1718,中纖,其他,其他,False,2683,0,48,7,33,10.95,-0.45,25099
2026-08-14,2399,映泰,其他,其他,False,2464,0,2,60,-36,45.95,3.49,11445
2026-08-14,3605,宏致,其他,其他,False,2674,0,111,240,-156,131.5,-0.38,18819
2026-08-14,9933,中鼎,其他,其他,False,2079,-8,62,0,0,42.9,1.66,4408
2026-08-14,4306,炎洲,其他,其他,False,1956,0,21,0,0,15.5,6.9,5019
2026-08-14,6213,聯茂,PCB,PCB,False,1788,-2,92,18,4,480.0,2.35,3959
2026-08-14,2312,金寶,電腦品牌,電子製造,False,1699,4,29,242,77,33.75,1.81,20301
2026-08-14,6753,龍德造船,其他,其他,False,1451,0,0,66,433,158.0,9.72,8145
2026-08-14,2464,盟立,其他,其他,False,1778,0,16,88,-45,192.0,-2.04,10004
2026-08-14,2332,友訊,其他,其他,False,1663,0,123,7,0,22.6,-0.22,29370
2026-08-14,2392,正崴,其他,其他,False,1720,0,29,132,-27,43.05,9.96,16947
2026-08-14,2851,中再保,其他,其他,False,1860,0,80,86,-85,38.75,2.38,3352
2026-08-14,3017,奇鋐,散熱,科技硬體,False,1107,784,52,246,-173,3235.0,1.09,7354
2026-08-14,2313,華通,PCB,PCB,False,2523,-598,483,319,-153,215.5,1.65,25421
2026-08-14,3576,聯合再生,太陽能,綠能,False,1647,0,23,0,0,17.75,-0.84,10629
2026-08-14,4938,和碩,EMS,電子製造,False,-47,2422,376,489,-428,94.8,0.0,20999
2026-08-14,2609,陽明,貨櫃航運,航運,False,1716,19,6,273,-133,51.6,0.39,21723
2026-08-14,2801,彰銀,金控,金融,False,1679,-12,102,59,-23,23.55,0.0,12838
2026-08-14,2371,大同,電機,電機傳產,False,1431,-15,25,6,117,26.35,0.38,5023
2026-08-14,2891,中信金,金控,金融,False,1792,224,9,854,-706,65.8,-1.05,26085
2026-08-14,1710,東聯,其他,其他,False,1487,0,22,2,0,15.05,1.69,4997
2026-08-14,2362,藍天,其他,其他,False,1404,0,4,15,1,49.9,4.18,4128
2026-08-14,6505,台塑化,石化,石化原料,False,1483,0,156,57,-28,70.9,1.58,12934
