date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-10,2002,中鋼,鋼鐵,金屬原料,False,64052,0,46,237,1839,19.65,3.15,115957
2026-08-10,3481,群創,面板,顯示面板,False,48103,-23,68,164,2676,52.3,9.99,219970
2026-08-10,0056,元大高股息,其他,其他,True,26955,840,125,190,24961,52.45,2.74,67918
2026-08-10,1605,華新,電線電纜,電機傳產,False,32071,0,12,885,1169,38.0,9.99,74196
2026-08-10,2408,南亞科,其他,其他,False,30509,48,898,226,98,502.0,9.85,102644
2026-08-10,2303,聯電,IC設計,半導體,False,26971,513,614,490,1019,123.0,6.03,175668
2026-08-10,0050,元大台灣50,其他,其他,True,7975,50,1231,2584,14552,104.25,1.36,82086
2026-08-10,2344,華邦電,IC設計,半導體,False,19044,-5,715,252,1015,179.5,9.79,154758
2026-08-10,2337,旺宏,記憶體,半導體,False,8001,8839,1178,360,825,133.5,9.88,134956
2026-08-10,2609,陽明,貨櫃航運,航運,False,12116,42,0,25,236,51.6,2.18,23675
2026-08-10,2615,萬海,貨櫃航運,航運,False,10228,-4,2,19,913,87.5,3.06,18174
2026-08-10,2354,鴻準,其他,其他,False,10063,-1,114,194,257,63.1,2.1,37584
2026-08-10,2353,宏碁,電腦品牌,電子製造,False,9892,100,0,229,33,31.0,2.48,20786
2026-08-10,2603,長榮,貨櫃航運,航運,False,9011,620,79,343,347,214.0,3.13,14637
2026-08-10,0052,富邦科技,其他,其他,False,-138,45,69,753,7851,60.95,1.25,19177
2026-08-10,2887,台新新光金,金控,金融,False,6712,4030,0,1505,-1408,35.9,2.13,36103
2026-08-10,3231,緯創,伺服器,科技硬體,False,9681,-1074,440,759,242,193.0,5.18,69635
2026-08-10,3036,文曄,IC設計,半導體,False,8482,26,165,313,-29,229.0,8.27,20379
2026-08-10,2317,鴻海,電子製造,電子製造,False,7881,136,206,431,0,264.5,1.73,34854
2026-08-10,2356,英業達,EMS,電子製造,False,7193,-24,0,281,162,66.0,3.12,18619
2026-08-10,1402,遠東新,紡織,傳統產業,False,6264,59,30,115,-45,27.25,-0.91,18017
2026-08-10,2312,金寶,電腦品牌,電子製造,False,5494,0,69,61,554,32.5,3.83,13477
2026-08-10,2103,台橡,其他,其他,False,6635,0,9,880,-625,27.5,10.0,24706
2026-08-10,8150,南茂,封測,半導體,False,5195,0,27,216,187,92.9,7.65,39296
2026-08-10,2327,國巨*,被動元件,半導體,False,3620,938,118,334,284,573.0,6.11,36354
