date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-07,2618,長榮航,航空,航運,False,22000,127,0,219,430,44.4,2.66,37423
2026-08-07,1216,統一,食品,傳統產業,False,20335,-97,113,52,51,75.7,3.7,27739
2026-08-07,2409,友達,面板,顯示面板,False,13144,-2,512,995,2967,24.55,0.0,145598
2026-08-07,2887,台新新光金,金控,金融,False,14196,55,0,263,92,35.15,1.88,31040
2026-08-07,1402,遠東新,紡織,傳統產業,False,14004,120,0,81,139,27.5,1.85,21204
2026-08-07,2610,華航,航空,航運,False,6171,6997,50,71,137,22.5,1.58,30516
2026-08-07,2002,中鋼,鋼鐵,金屬原料,False,12050,0,0,429,-347,19.05,0.26,28960
2026-08-07,8112,至上,通路,通路,False,8478,-49,109,303,229,91.2,2.47,22269
2026-08-07,3231,緯創,伺服器,科技硬體,False,17158,-10276,248,617,152,183.5,-3.17,65415
2026-08-07,2867,三商壽,其他,其他,False,6380,0,39,0,0,9.81,0.41,11713
2026-08-07,2891,中信金,金控,金融,False,6209,-181,0,209,-115,65.6,1.55,16259
2026-08-07,2027,大成鋼,特殊鋼,金屬原料,False,1783,4865,204,459,-407,46.6,1.08,16824
2026-08-07,2606,裕民,散裝航運,航運,False,5583,-14,38,21,142,67.5,4.81,8539
2026-08-07,2014,中鴻,其他,其他,False,5766,0,69,0,0,17.65,2.92,8370
2026-08-07,6213,聯茂,PCB,PCB,False,5801,-40,706,240,-14,389.0,3.73,50764
2026-08-07,2354,鴻準,其他,其他,False,4273,0,67,802,315,61.8,1.31,81425
2026-08-07,2882,國泰金,金控,金融,False,4316,-2,8,184,-14,99.4,1.95,14079
2026-08-07,6269,台郡,其他,其他,False,3972,0,92,121,49,66.6,3.26,16400
2026-08-07,2031,新光鋼,其他,其他,False,4147,-1,13,0,5,45.0,9.89,10470
2026-08-07,2603,長榮,貨櫃航運,航運,False,2472,1183,135,5,37,207.5,1.72,6028
2026-08-07,4763,材料*-KY,其他,其他,False,3285,0,76,140,55,49.9,0.5,13796
2026-08-07,1101,台泥,水泥,傳統產業,False,3459,-2,206,102,-43,24.35,0.0,18367
2026-08-07,5880,合庫金,金控,金融,False,3220,0,4,9,-9,26.2,0.38,15150
2026-08-07,2881,富邦金,金控,金融,False,3370,-140,22,186,-100,127.0,0.79,10827
2026-08-07,2010,春源,其他,其他,False,3085,0,59,2,-2,22.95,6.99,5800
2026-08-07,2034,允強,其他,其他,False,2946,0,4,9,10,20.1,6.35,4762
2026-08-07,2885,元大金,金控,金融,False,2635,351,17,59,-8,67.7,0.89,13749
2026-08-07,2451,創見,其他,其他,False,3001,-4,0,131,-85,297.0,1.37,9750
2026-08-07,2006,東和鋼鐵,鋼鐵,金屬原料,False,2988,-13,78,41,-32,88.5,2.67,7445
2026-08-07,8422,可寧衛*,環保,綠能,False,2605,-25,4,4,241,26.3,0.57,6307
2026-08-07,9945,潤泰新,其他,其他,False,2558,0,0,6,125,26.75,1.52,5745
2026-08-07,2547,日勝生,其他,其他,False,2504,0,260,0,0,10.65,2.9,3901
2026-08-07,2504,國產,其他,其他,False,2493,0,3,0,0,30.75,1.15,5604
2026-08-07,2049,上銀,其他,其他,False,3854,-1540,108,380,250,387.0,6.91,17347
2026-08-07,2408,南亞科,其他,其他,False,2147,-21,794,305,0,457.0,-0.44,70547
