date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-09-18,6770,力積電,晶圓代工,半導體,False,77685,3803,28,389,2907,74.0,3.93,175587
2026-09-18,2344,華邦電,IC設計,半導體,False,42774,-168,526,127,468,179.5,5.59,138585
2026-09-18,2303,聯電,IC設計,半導體,False,28365,11741,3619,1190,1099,156.0,5.76,306815
2026-09-18,2408,南亞科,其他,其他,False,32233,3994,418,146,195,525.0,7.58,79512
2026-09-18,2449,京元電子,封測,半導體,False,21780,-146,478,169,1034,291.5,10.0,61177
2026-09-18,8150,南茂,封測,半導體,False,13540,0,56,173,780,94.0,8.42,41434
2026-09-18,6257,矽格,IC設計,半導體,False,13229,23,91,395,992,244.5,9.89,36727
2026-09-18,0050,元大台灣50,其他,其他,True,-16340,920,88,6526,15594,109.85,1.67,86731
2026-09-18,2337,旺宏,記憶體,半導體,False,9853,83,4,40,133,121.0,3.86,64768
2026-09-18,0052,富邦科技,其他,其他,False,169,30,1216,869,8472,63.8,1.75,16624
2026-09-18,4763,材料*-KY,其他,其他,False,6423,984,30,189,426,50.5,5.87,16776
2026-09-18,3711,日月光投控,封測,半導體,False,7214,-560,39,137,212,638.0,3.91,27928
2026-09-18,2330,台積電,晶圓代工,半導體,False,6039,-273,86,40,382,2460.0,1.44,40892
2026-09-18,2892,第一金,金控,金融,False,6709,-1115,2075,1239,576,39.8,-2.33,52942
2026-09-18,2412,中華電,電信,電信,False,7428,-1132,68,0,201,145.5,0.34,28080
2026-09-18,2426,鼎元,其他,其他,False,5263,0,0,36,213,102.0,6.25,51478
2026-09-18,3714,富采,其他,其他,False,4644,0,170,37,-1,67.4,2.9,18867
2026-09-18,2542,興富發,其他,其他,False,1041,4108,303,455,-260,47.8,2.03,25349
2026-09-18,3605,宏致,其他,其他,False,4964,0,104,456,-161,154.0,10.0,38476
2026-09-18,2481,強茂,IC設計,半導體,False,3262,1217,140,74,94,168.5,3.37,39944
2026-09-18,3576,聯合再生,太陽能,綠能,False,4541,0,0,0,21,17.1,4.91,13416
2026-09-18,3717,聯嘉投控,其他,其他,False,4855,0,300,16,1,25.1,9.61,16980
2026-09-18,2492,華新科,被動元件,半導體,False,4413,-61,64,73,76,309.5,4.21,15512
2026-09-18,2464,盟立,其他,其他,False,4138,8,13,73,177,197.0,9.75,23685
2026-09-18,3042,晶技,其他,其他,False,4047,160,12,86,103,184.5,3.36,10365
2026-09-18,2885,元大金,金控,金融,False,9335,-5834,1,57,631,70.0,1.45,51889
2026-09-18,6168,宏齊,其他,其他,False,4171,0,2,90,-24,38.85,9.9,32720
2026-09-18,3037,欣興,PCB,PCB,False,3073,811,48,193,115,981.0,4.36,14576
2026-09-18,3006,晶豪科,IC設計,半導體,False,2924,482,66,36,65,291.0,4.49,14291
2026-09-18,1314,中石化,化工,石化原料,False,3440,0,1036,0,0,8.96,0.0,151096
2026-09-18,2327,國巨*,被動元件,半導體,False,2423,254,55,23,267,550.0,3.97,26963
2026-09-18,6213,聯茂,PCB,PCB,False,2704,889,270,45,-12,505.0,2.02,22460
2026-09-18,6239,力成,封測,半導體,False,5113,-2618,51,62,250,284.0,3.46,20546
2026-09-18,3189,景碩,PCB,PCB,False,2660,308,10,155,89,832.0,3.35,18317
2026-09-18,2308,台達電,電源管理,科技硬體,False,2830,-20,24,86,44,1735.0,2.97,13051
2026-09-18,2454,聯發科,IC設計,半導體,False,2886,-119,17,43,96,4710.0,4.67,10365
2026-09-18,3029,零壹,其他,其他,False,2738,-1,1,0,63,125.0,7.76,6877
2026-09-18,2313,華通,PCB,PCB,False,2897,-379,60,39,63,228.5,4.58,29688
2026-09-18,3094,聯傑,其他,其他,False,2740,0,0,0,0,51.7,10.0,17281
2026-09-18,3035,智原,其他,其他,False,1798,0,4,63,335,190.5,6.42,9197
2026-09-18,2891,中信金,金控,金融,False,2892,-1613,1617,1417,652,69.5,-2.39,75667
2026-09-18,2441,超豐,其他,其他,False,2513,-5,4,42,50,123.5,4.22,6324
2026-09-18,4915,致伸,其他,其他,False,2898,-2,294,0,9,65.5,2.5,5517
2026-09-18,8110,華東,其他,其他,False,2308,0,0,1,63,47.4,9.98,16536
2026-09-18,2305,全友,其他,其他,False,2428,0,1,21,38,58.7,8.1,13495
