date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-21,2609,陽明,貨櫃航運,航運,False,37158,7,1300,1105,1392,64.0,6.14,198985
2026-08-21,2883,凱基金,金控,金融,True,36636,-259,41,1034,-475,31.55,3.78,49167
2026-08-21,1402,遠東新,紡織,傳統產業,False,15090,11110,0,1252,-1052,30.35,3.94,40320
2026-08-21,2892,第一金,金控,金融,False,20474,-45,0,248,-191,33.65,1.05,32059
2026-08-21,2887,台新新光金,金控,金融,False,21016,-108,90,1432,-890,37.25,3.62,56135
2026-08-21,2881,富邦金,金控,金融,False,19630,-3,40,1064,-440,134.0,4.69,37708
2026-08-21,2886,兆豐金,金控,金融,False,19236,-14,58,219,-43,46.95,1.19,27479
2026-08-21,2615,萬海,貨櫃航運,航運,False,16238,829,55,488,957,124.5,9.69,87111
2026-08-21,2344,華邦電,IC設計,半導體,False,14921,9,806,396,327,181.0,2.55,114128
2026-08-21,2002,中鋼,鋼鐵,金屬原料,False,12902,0,10,374,585,19.45,0.52,31436
2026-08-21,1314,中石化,化工,石化原料,False,12498,0,17,0,0,8.23,5.24,46442
2026-08-21,2303,聯電,IC設計,半導體,False,10887,505,213,117,346,116.5,0.87,58537
2026-08-21,2618,長榮航,航空,航運,False,10833,15,4,126,193,42.6,0.83,26556
2026-08-21,1216,統一,食品,傳統產業,False,10010,-15,0,54,41,77.5,-0.9,15352
2026-08-21,2451,創見,其他,其他,False,9145,-9,16,46,134,312.5,9.84,18341
2026-08-21,2610,華航,航空,航運,False,9407,22,175,86,59,20.4,2.0,27868
2026-08-21,2882,國泰金,金控,金融,False,9521,-3,20,694,-498,100.5,2.87,21874
2026-08-21,2603,長榮,貨櫃航運,航運,False,7318,202,322,331,74,251.5,2.24,33249
2026-08-21,2408,南亞科,其他,其他,False,6032,241,238,176,108,528.0,2.13,65354
2026-08-21,5871,中租-KY,其他,其他,False,7260,5,500,43,-25,115.5,3.59,9432
2026-08-21,1102,亞泥,水泥,傳統產業,False,7648,18,1129,54,-45,34.95,0.72,16339
2026-08-21,1326,台化,石化,石化原料,False,6120,0,22,215,341,60.1,2.91,19453
2026-08-21,2330,台積電,晶圓代工,半導體,False,5795,183,81,201,49,2410.0,1.47,17227
2026-08-21,2426,鼎元,其他,其他,False,6272,0,4,144,-21,82.2,9.89,28510
2026-08-21,2542,興富發,其他,其他,False,5902,-136,0,14,105,48.8,1.04,11744
2026-08-21,3045,台灣大,電信,電信,False,6002,32,30,69,-68,115.0,0.0,13272
2026-08-21,2880,華南金,金控,金融,False,5991,-3,0,593,-307,39.6,2.06,17503
2026-08-21,0056,元大高股息,其他,其他,True,4356,140,7,77,1008,52.4,0.67,13677
2026-08-21,2801,彰銀,金控,金融,False,5432,0,0,81,-81,24.1,1.05,13355
2026-08-21,2606,裕民,散裝航運,航運,False,4499,0,49,63,289,72.6,3.42,15910
2026-08-21,5880,合庫金,金控,金融,False,5282,-3,0,234,-222,25.05,1.01,13765
2026-08-21,2484,希華,其他,其他,False,4834,0,3,31,14,76.5,7.59,28080
2026-08-21,2889,國票金,金控,金融,False,4746,0,0,35,-35,15.75,0.64,6242
2026-08-21,1301,台塑,石化,石化原料,False,4236,0,36,181,129,59.4,2.77,20206
2026-08-21,2885,元大金,金控,金融,False,5116,-269,42,316,-248,64.0,3.06,22927
2026-08-21,2891,中信金,金控,金融,False,4156,-43,5,151,-30,65.0,2.52,51382
2026-08-21,2637,慧洋-KY,散裝航運,航運,False,3996,-179,12,93,88,102.0,7.71,17870
2026-08-21,2356,英業達,EMS,電子製造,False,3752,-147,28,184,-105,65.7,1.86,12579
2026-08-21,5876,上海商銀,金控,金融,False,3360,0,0,83,-40,44.15,1.15,6475
2026-08-21,1709,和益,其他,其他,False,3385,0,29,12,0,33.3,9.9,15257
2026-08-21,1718,中纖,其他,其他,False,3156,0,96,0,0,10.7,3.38,13455
2026-08-21,1710,東聯,其他,其他,False,2930,0,0,4,118,15.85,4.28,7678
2026-08-21,0050,元大台灣50,其他,其他,True,-1895,5900,811,6092,-1648,104.65,0.82,41340
2026-08-21,2912,統一超,其他,其他,False,2924,0,15,0,14,223.5,1.59,5515
