date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-26,0050,元大台灣50,其他,其他,True,23585,2550,328,1103,22772,105.9,1.44,88919
2026-08-26,6770,力積電,晶圓代工,半導體,False,30443,-48,798,549,1535,70.2,1.74,109500
2026-08-26,2883,凱基金,金控,金融,True,31980,1,22,622,-326,32.25,1.74,63704
2026-08-26,0056,元大高股息,其他,其他,True,9148,190,0,22,10867,53.25,1.33,31139
2026-08-26,2610,華航,航空,航運,False,19177,239,0,147,410,20.8,1.96,39471
2026-08-26,1301,台塑,石化,石化原料,False,16341,0,25,202,492,60.1,3.98,35637
2026-08-26,1802,台玻,玻璃,傳統產業,False,15449,80,169,77,412,59.7,2.93,67224
2026-08-26,1326,台化,石化,石化原料,False,14581,0,0,220,527,60.3,3.97,28271
2026-08-26,2344,華邦電,IC設計,半導體,False,14236,-57,236,397,305,181.5,1.4,85770
2026-08-26,1303,南亞,石化,石化原料,False,10201,1453,410,702,241,207.0,9.81,102977
2026-08-26,1605,華新,電線電纜,電機傳產,False,10490,4,24,73,489,39.4,2.47,27490
2026-08-26,2892,第一金,金控,金融,False,11221,-1669,7,42,297,33.4,-1.18,38426
2026-08-26,6116,彩晶,其他,其他,False,8433,0,72,116,305,14.4,2.13,34235
2026-08-26,2618,長榮航,航空,航運,False,8698,3,58,299,-181,43.0,1.9,28471
2026-08-26,2615,萬海,貨櫃航運,航運,False,8676,26,830,1295,-848,115.0,-9.09,81128
2026-08-26,2002,中鋼,鋼鐵,金屬原料,False,7011,0,8,68,239,19.35,1.57,25294
2026-08-26,2887,台新新光金,金控,金融,False,6734,323,104,420,222,37.5,0.94,48013
2026-08-26,2313,華通,PCB,PCB,False,6051,967,143,185,230,222.0,2.07,30057
2026-08-26,2324,仁寶,EMS,電子製造,False,6996,-74,18,520,95,40.95,0.37,56812
2026-08-26,2337,旺宏,記憶體,半導體,False,6522,-25,200,77,28,125.5,2.87,23901
2026-08-26,2356,英業達,EMS,電子製造,False,6686,-173,0,404,-59,66.8,2.14,12955
2026-08-26,2481,強茂,IC設計,半導體,False,5614,400,106,96,383,150.5,9.85,40353
2026-08-26,1314,中石化,化工,石化原料,False,5940,0,6,0,0,7.99,1.14,17894
2026-08-26,0052,富邦科技,其他,其他,False,-304,-50,466,582,5940,61.95,1.56,12160
2026-08-26,2886,兆豐金,金控,金融,False,5546,275,31,332,-67,46.6,-0.85,23809
2026-08-26,8150,南茂,封測,半導體,False,4690,0,59,83,275,91.1,4.11,32700
2026-08-26,3045,台灣大,電信,電信,False,4946,-47,6,80,-79,115.5,0.0,9525
2026-08-26,2330,台積電,晶圓代工,半導體,False,5204,-626,51,231,92,2415.0,0.62,19261
2026-08-26,3037,欣興,PCB,PCB,False,2916,914,163,403,301,1160.0,5.94,22563
2026-08-26,2353,宏碁,電腦品牌,電子製造,False,4017,-16,0,129,106,31.4,1.13,8644
2026-08-26,1102,亞泥,水泥,傳統產業,False,5569,23,1429,90,-58,35.2,0.86,9546
2026-08-26,3231,緯創,伺服器,科技硬體,False,3413,54,122,157,177,182.0,1.96,21024
2026-08-26,6239,力成,封測,半導體,False,2920,-12,374,129,444,286.0,4.57,15810
2026-08-26,2104,國際中橡,其他,其他,False,3430,0,2,0,0,10.65,4.41,5488
2026-08-26,2851,中再保,其他,其他,False,3435,-4,26,113,-34,46.0,5.14,6696
2026-08-26,1608,華榮,其他,其他,False,3377,-4,50,2,23,37.6,2.73,6421
2026-08-26,2408,南亞科,其他,其他,False,3157,423,888,222,27,517.0,1.37,58821
