date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-24,6770,力積電,晶圓代工,半導體,False,38095,0,844,946,1374,70.8,3.51,162099
2026-08-24,2324,仁寶,EMS,電子製造,False,28426,958,1081,2453,646,41.6,6.8,136886
2026-08-24,2609,陽明,貨櫃航運,航運,False,30651,27,2457,1572,-350,64.5,0.78,170173
2026-08-24,2303,聯電,IC設計,半導體,False,2257,14763,541,1015,529,123.5,6.01,196622
2026-08-24,2426,鼎元,其他,其他,False,13702,0,42,96,56,82.6,0.49,63455
2026-08-24,6116,彩晶,其他,其他,False,11124,0,13,99,423,14.2,2.9,38042
2026-08-24,2615,萬海,貨櫃航運,航運,False,11518,12,617,1143,-543,124.5,0.0,89461
2026-08-24,2603,長榮,貨櫃航運,航運,False,9343,12,161,176,314,250.5,-0.4,22432
2026-08-24,2301,光寶科,EMS,電子製造,False,8748,111,46,405,626,287.0,9.96,44389
2026-08-24,2886,兆豐金,金控,金融,False,12920,-3622,20,109,-83,46.85,-0.21,20203
2026-08-24,2610,華航,航空,航運,False,8379,190,0,142,263,20.5,0.49,29481
2026-08-24,2892,第一金,金控,金融,False,12784,-4483,14,17,-12,33.55,-0.3,23922
2026-08-24,2337,旺宏,記憶體,半導體,False,7830,0,87,180,274,124.0,1.22,39966
2026-08-24,8112,至上,通路,通路,False,7547,0,345,210,514,95.4,2.03,18117
2026-08-24,2353,宏碁,電腦品牌,電子製造,False,7345,22,0,51,155,31.1,1.3,12582
2026-08-24,2812,台中銀,其他,其他,False,7127,-6,0,0,0,19.05,1.06,11363
2026-08-24,2618,長榮航,航空,航運,False,6462,-112,40,168,152,42.65,0.12,20270
2026-08-24,3045,台灣大,電信,電信,False,5735,12,22,0,0,115.0,0.0,9496
2026-08-24,1605,華新,電線電纜,電機傳產,False,4880,0,36,478,567,38.1,2.14,31646
2026-08-24,1216,統一,食品,傳統產業,False,4808,-98,0,172,-118,77.4,-0.13,12986
2026-08-24,3706,神達,電腦周邊,電子製造,False,3241,1197,30,51,70,92.1,2.33,9405
2026-08-24,2312,金寶,電腦品牌,電子製造,False,3669,0,44,52,156,31.75,2.25,13286
2026-08-24,3006,晶豪科,IC設計,半導體,False,3789,0,228,150,156,282.0,9.94,17666
2026-08-24,2515,中工,其他,其他,False,3522,0,0,0,51,12.0,0.0,6582
2026-08-24,2009,第一銅,其他,其他,False,3108,0,0,105,7,41.9,5.28,8264
2026-08-24,2449,京元電子,封測,半導體,False,3722,-683,94,109,26,239.0,3.02,13269
2026-08-24,6226,光鼎,其他,其他,False,2919,0,10,0,0,23.3,9.91,19067
2026-08-24,8150,南茂,封測,半導體,False,2799,0,33,22,104,87.7,1.15,14493
2026-08-24,8271,宇瞻,其他,其他,False,2500,0,49,18,55,235.5,1.29,8274
2026-08-24,8422,可寧衛*,環保,綠能,False,2410,0,0,1,0,27.2,1.3,5444
2026-08-24,5871,中租-KY,其他,其他,False,2386,8,2,137,-123,115.5,0.0,5094
2026-08-24,2351,順德,被動元件,半導體,False,2090,0,13,203,17,200.5,9.56,7898
2026-08-24,3532,台勝科,其他,其他,False,889,1008,16,84,28,376.5,9.93,7236
2026-08-24,2377,微星,其他,其他,False,1954,-53,14,287,138,144.0,1.77,6263
2026-08-24,3034,聯詠,IC設計,半導體,False,1838,-44,2,94,194,542.0,2.26,3982
2026-08-24,2027,大成鋼,特殊鋼,金屬原料,False,1865,-3,24,165,152,51.0,1.39,15833
2026-08-24,2481,強茂,IC設計,半導體,False,1899,0,56,84,-44,134.0,0.75,9411
2026-08-24,2606,裕民,散裝航運,航運,False,1986,-71,400,259,-101,72.3,-0.41,14604
2026-08-24,2392,正崴,其他,其他,False,1364,0,50,40,354,44.25,6.37,7794
2026-08-24,2356,英業達,EMS,電子製造,False,1703,-115,4,211,181,66.1,0.61,12846
2026-08-24,5880,合庫金,金控,金融,False,1710,-12,0,4,0,25.0,-0.2,7888
2026-08-24,2464,盟立,其他,其他,False,1336,180,0,107,204,187.5,4.75,11959
2026-08-24,3033,威健,其他,其他,False,2082,0,145,346,-262,46.8,2.97,5310
2026-08-24,1608,華榮,其他,其他,False,1636,0,14,2,16,36.7,2.37,6270
2026-08-24,2030,彰源,其他,其他,False,1500,0,1,0,0,23.0,3.14,6543
2026-08-24,3026,禾伸堂,其他,其他,False,-235,1665,28,101,1,643.0,0.63,12901
2026-08-24,2340,台亞,其他,其他,False,1315,0,20,48,49,32.15,3.04,5924
2026-08-24,3711,日月光投控,封測,半導體,False,563,1011,135,104,-72,592.0,0.85,7758
2026-08-24,6213,聯茂,PCB,PCB,False,2202,-840,347,194,30,482.5,-5.95,17393
2026-08-24,2382,廣達,伺服器,科技硬體,False,1178,107,60,4,82,325.0,1.09,5764
2026-08-24,4938,和碩,EMS,電子製造,False,1348,-24,0,12,7,89.3,0.79,4123
2026-08-24,9105,泰金寶-DR,其他,其他,False,1244,0,0,310,-107,8.42,0.0,20277
2026-08-24,2369,菱生,封測,半導體,False,1078,0,6,12,9,32.2,4.72,8377
2026-08-24,2646,星宇航空,其他,其他,False,905,0,0,0,4,21.3,0.0,2738
2026-08-24,2465,麗臺,其他,其他,False,850,0,4,0,0,91.7,6.75,5091
2026-08-24,2504,國產,其他,其他,False,801,0,0,0,0,31.9,1.92,1801
2026-08-24,2617,台航,其他,其他,False,839,0,50,0,7,31.75,-0.16,3000
