date,code,name,industry,sector,is_etf,foreign_net,trust_net,dealer_net,dealer_hedge,inst_total,price,change_pct,volume_k
2026-08-06,6770,力積電,晶圓代工,半導體,False,38628,48,2113,1910,612,66.6,0.76,444029
2026-08-06,3481,群創,面板,顯示面板,False,37748,-36,4537,1099,-101,50.0,4.6,298813
2026-08-06,2317,鴻海,電子製造,電子製造,False,21743,135,605,697,124,264.5,2.32,82178
2026-08-06,2337,旺宏,記憶體,半導體,False,13592,5080,380,240,776,129.0,9.79,122477
2026-08-06,2002,中鋼,鋼鐵,金屬原料,False,16223,0,246,685,-414,19.0,0.53,35037
2026-08-06,1402,遠東新,紡織,傳統產業,False,14490,117,224,76,4,27.0,1.12,19943
2026-08-06,1101,台泥,水泥,傳統產業,False,14353,0,436,167,304,24.35,1.25,28309
2026-08-06,2027,大成鋼,特殊鋼,金屬原料,False,14914,-119,1772,689,696,46.1,3.95,39616
2026-08-06,2303,聯電,IC設計,半導體,False,14462,-6458,1394,671,-59,121.5,-0.41,149054
2026-08-06,2408,南亞科,其他,其他,False,9183,-251,1595,309,45,459.0,3.15,106681
2026-08-06,1216,統一,食品,傳統產業,False,9684,-958,69,118,-100,73.0,-0.27,22304
2026-08-06,3706,神達,電腦周邊,電子製造,False,7494,476,70,136,18,92.9,1.09,19632
2026-08-06,3006,晶豪科,IC設計,半導體,False,7835,0,81,308,131,258.0,7.95,30664
2026-08-06,2313,華通,PCB,PCB,False,5562,2072,847,421,12,220.5,1.15,48541
2026-08-06,2006,東和鋼鐵,鋼鐵,金屬原料,False,5811,0,44,88,88,86.2,9.95,11103
2026-08-06,2421,建準,其他,其他,False,5465,0,9,83,183,154.5,9.96,11894
2026-08-06,2867,三商壽,其他,其他,False,5655,0,550,0,0,9.77,0.0,17496
2026-08-06,9904,寶成,其他,其他,False,5286,133,578,40,171,23.75,1.28,12631
2026-08-06,2377,微星,其他,其他,False,4224,410,45,168,21,154.0,1.99,17400
2026-08-06,2362,藍天,其他,其他,False,4358,0,12,47,-10,51.1,8.38,12720
2026-08-06,8112,至上,通路,通路,False,3952,-45,146,302,165,89.0,3.25,13976
2026-08-06,0052,富邦科技,其他,其他,False,-1145,0,453,1401,4916,60.45,-0.33,16265
2026-08-06,2451,創見,其他,其他,False,3467,-1,30,15,136,293.0,3.72,10810
2026-08-06,2455,全新,IC設計,半導體,False,3230,298,377,388,-46,372.0,-4.12,35122
2026-08-06,9939,宏全,其他,其他,False,3241,0,13,28,39,142.5,6.34,5263
2026-08-06,3017,奇鋐,散熱,科技硬體,False,2310,908,48,623,7,2940.0,7.69,9418
2026-08-06,8271,宇瞻,其他,其他,False,2922,117,47,99,14,247.0,8.81,17296
2026-08-06,2354,鴻準,其他,其他,False,2099,-6,34,120,462,61.0,9.91,30110
2026-08-06,1313,聯成,其他,其他,False,2364,0,27,3,12,11.6,5.45,8038
2026-08-06,1303,南亞,石化,石化原料,False,2719,-1205,960,329,-17,178.5,0.85,57978
2026-08-06,6239,力成,封測,半導體,False,2608,-618,94,180,144,269.5,5.07,18009
2026-08-06,1102,亞泥,水泥,傳統產業,False,2175,130,93,72,-66,32.95,1.07,6106
2026-08-06,4967,十銓,其他,其他,False,2101,0,0,30,142,280.0,5.46,10411
2026-08-06,2356,英業達,EMS,電子製造,False,1752,545,60,102,-24,65.5,-0.3,18026
2026-08-06,4763,材料*-KY,其他,其他,False,1759,99,18,40,101,49.65,2.48,5523
2026-08-06,8039,台虹,其他,其他,False,1456,211,188,158,-66,216.0,-1.82,29210
2026-08-06,3033,威健,其他,其他,False,2427,0,765,14,173,47.85,0.0,6865
